ID,CUENTA,PROMEDIO
7568,55982,10
7569,56563,5.2
7570,54723,5.2
7571,56429,7.5
7572,53794,7.8
7573,55263,5.4
7574,56416,7.6
7575,54391,6.7
7576,54565,6.8
7577,53729,8.6
7578,52812,9.8
7579,53328,10
7580,55045,7.6
7581,53983,7.6
7582,54105,10
7583,55979,5.7
7584,55781,10
7585,54503,7.9
7586,53263,7.1
7587,55837,10
7588,54224,9.5
7589,52799,5.3
7590,53245,9
7591,55444,5.8
7592,52853,6.8
7593,54370,5.7
7594,56118,7.3
7595,56591,10
7596,53818,9.7
7597,54792,7.2
7598,53614,9.3
7599,53757,6.9
7600,56683,9.9
7601,55519,7.3
7602,54072,8.2
7603,53483,6.1
7604,52742,6.7
7605,54942,9.8
7606,54942,9
7607,53768,10
7608,54752,8.4
7609,54465,6.3
7610,54527,8.5
7611,53894,5.7
7612,54960,9.3
7613,52944,7
7614,52963,7.8
7615,55186,6.2
7616,55117,7
7617,53253,10
7618,55461,7.4
7619,53625,8.7
7620,56275,9.6
7621,53194,9.3
7622,56350,6.3
7623,53705,5.6
7624,54223,9.3
7625,53836,9.7
7626,55980,7
7627,55010,7.7
7628,56678,7.1
7629,54529,8.2
7630,55855,8.7
7631,56115,9.2
7632,53095,7.6
7633,55883,10
7634,55207,9.5
7635,55946,7.8
7636,56621,8.6
7637,53938,5.3
7638,55549,5.8
7639,53647,8
7640,54055,9.2
7641,54288,8.3
7642,56455,7.9
7643,52980,10
7644,55259,8
7645,54717,5.8
7646,55930,8.1
7647,55429,7.7
7648,55455,6
7649,52756,5.2
7650,55082,7.2
7651,54762,10
7652,54891,9.9
7653,53819,7.1
7654,52850,6.4
7655,55973,8.7
7656,54365,7.9
7657,53524,7
7658,53812,7
7659,55592,6.2
7660,54307,6.8
7661,54810,10
7662,55198,7.9
7663,54160,10
7664,53162,10
7665,53844,8.3
7666,55922,10
7667,55917,7.8
7668,54367,10
7669,54992,8.8
7670,53548,5.7
7671,54276,10
7672,55871,7
7673,56135,7.6
7674,53224,10
7675,54245,5.7
7676,56452,5
7677,54336,7.6
7678,55187,6.4
7679,53062,8
7680,54994,5.3
7681,56455,9.8
7682,55767,8.4
7683,56414,6.8
7684,56342,7.3
7685,56593,9.4
7686,52938,7
7687,56691,10
7688,53409,6.7
7689,53053,6.7
7690,56102,10
7691,56569,9.2
7692,52903,8.3
7693,55596,7.9
7694,52884,8.8
7695,53792,8.8
7696,52983,7.7
7697,54108,10
7698,55241,9.3
7699,56007,9.7
7700,55188,7.3
7701,54402,6.3
7702,55619,8.2
7703,55874,7.2
7704,56273,10
7705,54386,7.2
7706,54522,5.1
7707,54787,6.6
7708,56268,6
7709,53052,6.6
7710,53202,6.1
7711,55464,7.5
7712,54550,10
7713,55262,6.9
7714,53826,6.8
7715,56682,7.7
7716,53487,9.9
7717,54137,10
7718,54236,10
7719,54985,10
7720,55838,6.9
7721,55110,10
7722,55973,9.5
7723,52904,6
7724,53715,8
7725,55484,6.3
7726,54936,8
7727,53891,5
7728,54253,7.4
7729,55489,5.1
7730,55177,9.1
7731,55222,8.2
7732,54967,10
7733,56269,9.5
7734,54908,9.7
7735,54282,8.7
7736,56329,5.1
7737,56375,8.5
7738,55680,6.9
7739,56167,6.2
7740,56738,8
7741,56061,10
7742,53355,8.3
7743,55745,6.5
7744,55004,7
7745,56141,9.5
7746,53236,6.8
7747,56343,5.8
7748,54985,9.2
7749,53357,6.2
7750,55873,6.6
7751,53109,8.5
7752,54585,6.6
7753,54075,9
7754,52970,6.4
7755,53547,8.3
7756,54586,7.1
7757,54828,6.4
7758,55782,8.4
7759,54716,9.4
7760,52909,10
7761,55010,9
7762,53115,9.7
7763,56011,9.9
7764,56411,10
7765,55452,6.3
7766,53262,6
7767,56250,8.4
7768,53625,6.8
7769,55763,5.5
7770,54236,7.2
7771,55113,7.8
7772,55947,6.5
7773,55877,7.6
7774,53812,10
7775,55242,9.2
7776,54597,8.4
7777,56535,6.7
7778,54795,5.5
7779,54614,9.6
7780,56728,5.8
7781,53152,6.9
7782,53965,9.6
7783,53357,10
7784,56691,7
7785,55200,5.1
7786,54013,5
7787,55736,5.5
7788,56765,7.9
7789,54894,9.1
7790,55077,8.4
7791,54852,7.6
7792,53495,10
7793,54872,6.2
7794,56159,10
7795,54217,9.9
7796,53814,5.8
7797,55703,9.4
7798,52979,8.2
7799,55492,7
7800,54651,8.9
7801,54235,9.9
7802,56677,7.5
7803,54335,7
7804,53023,6.5
7805,53266,6.3
7806,55016,6.1
7807,56670,10
7808,56333,7.2
7809,56477,5.4
7810,53251,5.2
7811,55136,7.7
7812,54090,10
7813,54719,10
7814,53802,8.5
7815,54807,5.6
7816,54928,10
7817,54811,5.6
7818,54379,7.4
7819,55856,6.9
7820,55038,10
7821,56053,8
7822,54690,7.4
7823,53921,7.6
7824,56406,10
7825,52965,10
7826,54932,8
7827,55289,8.2
7828,53140,5.8
7829,54986,5
7830,54551,5.9
7831,53426,10
7832,55288,9.2
7833,54759,7.9
7834,56093,10
7835,55978,9.6
7836,53644,6.1
7837,53172,8.9
7838,55917,7.4
7839,56130,8.6
7840,54251,6.2
7841,54490,10
7842,54326,10
7843,53201,7.4
7844,53048,10
7845,54500,9.7
7846,53038,7
7847,56411,6.2
7848,56786,6
7849,54926,5
7850,53368,10
7851,56860,6
7852,54088,5.6
7853,53942,10
7854,53546,5.5
7855,56638,8
7856,56670,5
7857,55531,8.6
7858,54360,5.9
7859,55539,9.4
7860,53022,10
7861,54207,7.1
7862,56465,7.9
7863,54860,7.3
7864,55585,10
7865,54049,10
7866,56954,7.9
7867,53564,5.9
7868,53406,8.4
7869,56308,10
7870,53859,6.2
7871,54818,7.6
7872,56300,7.5
7873,54817,9.8
7874,55689,5.4
7875,55601,7.7
7876,55950,9
7877,53771,10
7878,54465,7.6
7879,56421,10
7880,55030,9.6
7881,54172,8.9
7882,53495,10
7883,56114,6
7884,53630,5.4
7885,56388,6.6
7886,53148,7
7887,56230,8.1
7888,55004,8.9
7889,55788,7.3
7890,54337,8.7
7891,54551,6.8
7892,56807,9.5
7893,56960,7.9
7894,55910,10
7895,54146,7.5
7896,55876,7.7
7897,56869,10
7898,53282,6.8
7899,55217,5.9
7900,55030,5.7
7901,53930,7.4
7902,55724,9.4
7903,53890,10
7904,55346,6
7905,56173,6.6
7906,55433,10
7907,53879,10
7908,55033,10
7909,56808,7.8
7910,53197,10
7911,54188,5.8
7912,55044,10
7913,56532,7.1
7914,55923,7.9
7915,53186,5.8
7916,55903,10
7917,54174,6.3
7918,55821,6.1
7919,55116,8.3
7920,53593,9.7
7921,54702,10
7922,55858,8.6
7923,54712,7
7924,56868,7.3
7925,56658,9.4
7926,53477,9.3
7927,54084,10
7928,53486,7.8
7929,53549,5.9
7930,57007,6.5
7931,54068,5.4
7932,55042,9.5
7933,54794,7.8
7934,53205,5
7935,55569,9.2
7936,55143,6.2
7937,53411,6.8
7938,54743,10
7939,56328,10
7940,55746,6.1
7941,56180,9
7942,53690,8.6
7943,53076,6.1
7944,56570,6.2
7945,55396,5.1
7946,57032,10
7947,55266,6.6
7948,56194,9.6
7949,54155,9.7
7950,56265,7.6
7951,54720,9.5
7952,53570,6.2
7953,54530,5.6
7954,53585,7.1
7955,53288,6.4
7956,54336,6.4
7957,55907,9
7958,55801,5.2
7959,53278,7.9
7960,53820,6
7961,56291,10
7962,55826,6.1
7963,53953,7.2
7964,56656,8.4
7965,54357,8.5
7966,56754,5.1
7967,54134,5
7968,55240,7
7969,54410,8
7970,54427,9.8
7971,55041,10
7972,55039,8.6
7973,54686,7.5
7974,54876,10
7975,54321,10
7976,54913,10
7977,53404,8.8
7978,55548,9
7979,56865,5.5
7980,53911,7
7981,55960,6.4
7982,54268,7.3
7983,56226,9
7984,53129,9.7
7985,55094,10
7986,55270,5.6
7987,54756,10
7988,53761,9.1
7989,55129,5.2
7990,55622,7
7991,56305,6.8
7992,54136,10
7993,53163,10
7994,53878,10
7995,56610,9
7996,55354,9.6
7997,56785,10
7998,56077,6.9
7999,56411,7.5
8000,54756,8.1
8001,55789,8.5
8002,55475,7
8003,55000,5.6
8004,54160,5.4
8005,54343,6.2
8006,55970,10
8007,53290,6.6
8008,53249,10
8009,55726,10
8010,56291,7
8011,54284,6.3
8012,53958,9.7
8013,56163,7.5
8014,56662,10
8015,56903,9
8016,54489,5.8
8017,56240,8.6
8018,56475,10
8019,54786,10
8020,53525,8.8
8021,56070,7.4
8022,55106,5.6
8023,55735,6
8024,54874,9.6
8025,54164,6.3
8026,57064,6.6
8027,55831,8.1
8028,54296,7.2
8029,56853,6.1
8030,55628,5.7
8031,54261,8.3
8032,53880,9.3
8033,56117,9.1
8034,54596,10
8035,56568,6.4
8036,54492,8.2
8037,55349,6.2
8038,54621,5.8
8039,55578,9.3
8040,53486,10
8041,54494,8.2
8042,55525,7.4
8043,56452,6.2
8044,55823,10
8045,53837,8.5
8046,54022,10
8047,55148,10
8048,54031,5
8049,55750,5.8
8050,54075,9.9
8051,56732,9.2
8052,53540,5.4
8053,57151,5.5
8054,53719,5.3
8055,54560,5.4
8056,55232,10
8057,56000,5
8058,55413,10
8059,57115,10
8060,56495,9.8
8061,54310,7
8062,53758,10
8063,55732,5.9
8064,56773,5.9
8065,54564,5.5
8066,53531,6.4
8067,53823,9.4
8068,55961,8
8069,55359,6.9
8070,54148,6.9
8071,55040,6
8072,53899,8
8073,55833,5.1
8074,54849,9.6
8075,53304,5.8
8076,55609,5.5
8077,53943,8.1
8078,55098,10
8079,54423,10
8080,53844,10
8081,57048,8.1
8082,55688,7.1
8083,54672,6.2
8084,55544,10
8085,55602,8.7
8086,55518,10
8087,53998,6.5
8088,56070,10
8089,55684,6
8090,56903,6.6
8091,53273,8.9
8092,55235,7.2
8093,53979,7
8094,54497,10
8095,56653,7
8096,53463,10
8097,55539,5.7
8098,56406,8.1
8099,56953,9.4
8100,56779,10
8101,56174,5.4
8102,53515,8.8
8103,55451,7.1
8104,54054,5.4
8105,53748,8.4
8106,56860,10
8107,55171,9.1
8108,55166,6.3
8109,55035,6.3
8110,54279,6
8111,55234,9.6
8112,55923,5.8
8113,53779,9.8
8114,56835,8.7
8115,55100,9.5
8116,55476,9.2
8117,56069,7
8118,56202,9.9
8119,53440,6.9
8120,54405,10
8121,55035,7.2
8122,55052,8.2
8123,56946,5.5
8124,55618,5.6
8125,56480,7.9
8126,53310,8.5
8127,53416,6.1
8128,53981,9.8
8129,55364,8.5
8130,55968,6.6
8131,54647,8.2
8132,55986,10
8133,55355,6.6
8134,56952,9.5
8135,54687,7.9
8136,55047,5.1
8137,56972,10
8138,53581,8.4
8139,56141,6.6
8140,55160,7.5
8141,54642,5.4
8142,53760,9.8
8143,56026,10
8144,55646,8.8
8145,55204,8.9
8146,54145,8.1
8147,53319,6.6
8148,54090,10
8149,53472,5.5
8150,56834,9.7
8151,56263,8.7
8152,55623,6.1
8153,53907,5.2
8154,56336,5.4
8155,57119,10
8156,56935,9
8157,55563,7
8158,54208,8.6
8159,55603,10
8160,56107,6.6
8161,55240,9.7
8162,55284,8.3
8163,53536,6.2
8164,54523,5.1
8165,56522,8.1
8166,56200,8.5
8167,56337,5.2
8168,53979,7
8169,55110,7.1
8170,55083,8
8171,56653,7.5
8172,53694,6.1
8173,54999,10
8174,57067,9.4
8175,57040,8
8176,57116,6.1
8177,56384,7.1
8178,55629,8.7
8179,53489,9.7
8180,56246,8.3
8181,53648,7.9
8182,54402,9.3
8183,54547,5.8
8184,54716,5.5
8185,55969,8.5
8186,55680,6.8
8187,55664,10
8188,55419,9.2
8189,56218,10
8190,54419,9.6
8191,53686,9.8
8192,54418,10
8193,57049,9.8
8194,54764,9.6
8195,53894,10
8196,55852,10
8197,55654,5.5
8198,55768,8.4
8199,53819,6.5
8200,54350,5.6
8201,54864,6.8
8202,56127,5.5
8203,55880,5
8204,55235,6.1
8205,54117,5.7
8206,54326,10
8207,55469,6.6
8208,57226,10
8209,57026,5.1
8210,53672,7.1
8211,55656,7.6
8212,56204,6.3
8213,53845,10
8214,53534,9.6
8215,54101,9.6
8216,55177,8
8217,55072,7.6
8218,55322,7.8
8219,54749,10
8220,55829,7.9
8221,55781,10
8222,54907,10
8223,54460,5.6
8224,56036,9.1
8225,54866,5.1
8226,57244,10
8227,56777,10
8228,55426,6.2
8229,55135,5.4
8230,53629,7.4
8231,55926,7.8
8232,53599,7.4
8233,54969,6.2
8234,53415,10
8235,53648,10
8236,53539,9
8237,54195,10
8238,54157,7.2
8239,54442,7.1
8240,54435,8.9
8241,55276,9.1
8242,54690,8
8243,54090,6.4
8244,56609,7.3
8245,56285,6.5
8246,54584,6
8247,54367,6.6
8248,55504,7.7
8249,53410,10
8250,54216,9
8251,57338,8.7
8252,57303,7.5
8253,56120,5.2
8254,56109,10
8255,56849,6.8
8256,55118,10
8257,54128,9.7
8258,56000,7.6
8259,55389,7.4
8260,55372,7.8
8261,53536,10
8262,57247,8.2
8263,54260,6
8264,54425,10
8265,53454,7.3
8266,55795,9.5
8267,53887,8
8268,55778,10
8269,56813,7.9
8270,56153,9.8
8271,55856,9.3
8272,55708,6.9
8273,56851,8.9
8274,56619,9.1
8275,56723,7
8276,57065,7.2
8277,54788,8
8278,54387,6.2
8279,56174,7.7
8280,53542,6.9
8281,56107,9.5
8282,53535,9
8283,56202,7.9
8284,53971,6.5
8285,54366,7.9
8286,54588,8.5
8287,53904,7.1
8288,53387,8.7
8289,53898,10
8290,56400,8.6
8291,54417,6
8292,56044,9.2
8293,54137,8.1
8294,54434,7.1
8295,56502,5.1
8296,53945,6.8
8297,56627,9.6
8298,54132,5.6
8299,56332,9.8
8300,56800,10
8301,56381,8.3
8302,56862,7
8303,57177,10
8304,57310,8.1
8305,53684,8.5
8306,56194,8.2
8307,56413,7.2
8308,57116,6
8309,54537,7.7
8310,55388,8.4
8311,54653,5
8312,54222,7.6
8313,56115,7.3
8314,54967,6.4
8315,56589,8.3
8316,56309,6.6
8317,55289,8.1
8318,57407,5.5
8319,54062,5.3
8320,57289,9.9
8321,54151,5.7
8322,56886,9.9
8323,57332,6.5
8324,53837,5.1
8325,55959,6.8
8326,55633,7
8327,54361,7
8328,56330,6.9
8329,56821,8.5
8330,53973,10
8331,54373,5.4
8332,56816,5.3
8333,55128,10
8334,56575,5.1
8335,54678,6.3
8336,57429,9.6
8337,55913,8.6
8338,56553,10
8339,53763,9.2
8340,56739,10
8341,57178,9.3
8342,54980,5.1
8343,54514,5.3
8344,55751,5.6
8345,56213,5.9
8346,55308,10
8347,54036,9.4
8348,54282,10
8349,55973,9.2
8350,55290,6
8351,55814,8.5
8352,54435,5.1
8353,56601,5.3
8354,53875,6.3
8355,56988,8.8
8356,53936,10
8357,54670,7.5
8358,55386,7.5
8359,54563,5.1
8360,53925,5.5
8361,56503,5.1
8362,54589,6.5
8363,54804,9
8364,56687,10
8365,57389,7.5
8366,53564,7.8
8367,53805,8.1
8368,54177,5
8369,54077,10
8370,56937,10
8371,55706,10
8372,56861,6.4
8373,56622,8.8
8374,55845,10
8375,53801,5
8376,55690,10
8377,54343,7.4
8378,57324,9.8
8379,55139,10
8380,53509,10
8381,53824,5.6
8382,57038,7
8383,57023,8.2
8384,54329,9.9
8385,57384,6.6
8386,57441,9
8387,56678,7.3
8388,56435,10
8389,57103,6.7
8390,53587,10
8391,53566,9.1
8392,54225,5.2
8393,56818,9.1
8394,55161,10
8395,53657,10
8396,55427,6.7
8397,54134,8.4
8398,53854,9.1
8399,53545,8.6
8400,57221,10
8401,54534,5.3
8402,54260,6.9
8403,54837,9.3
8404,53944,5
8405,55700,9
8406,57192,5.6
8407,54531,9
8408,55836,6.1
8409,54760,5
8410,55078,9.4
8411,57500,5.8
8412,57511,8
8413,55171,5.1
8414,57356,9.1
8415,55882,6.7
8416,55233,8
8417,57331,8.9
8418,57152,5.8
8419,54191,7
8420,55119,9.9
8421,53870,7.3
8422,56976,7.2
8423,53782,5.1
8424,53577,6.8
8425,56556,8.1
8426,56623,5.2
8427,55223,8.2
8428,55720,6.4
8429,56275,6.4
8430,56739,10
8431,56945,7.3
8432,56337,8.9
8433,56879,6
8434,53558,9.5
8435,54604,7.6
8436,55762,8.4
8437,53602,7.2
8438,55343,10
8439,54343,5.6
8440,56160,7.4
8441,53540,7.8
8442,54026,5
8443,54711,9
8444,55102,5.7
8445,54812,9.1
8446,55229,9.7
8447,54701,10
8448,56548,8.3
8449,53999,9.5
8450,55719,10
8451,57316,5.3
8452,55347,7.1
8453,55229,7.2
8454,54529,10
8455,56664,5.8
8456,55838,9
8457,53748,7.7
8458,57050,10
8459,53602,9.1
8460,55997,10
8461,56651,7.9
8462,56112,8.6
8463,57498,9.3
8464,57491,5.4
8465,56344,7
8466,55117,10
8467,55665,10
8468,54577,8.2
8469,56241,9.8
8470,54967,7.6
8471,54880,6.2
8472,57386,9.2
8473,57424,6.9
8474,53706,7.2
8475,56497,7.9
8476,56287,7.2
8477,56510,7.2
8478,54976,5.9
8479,54841,10
8480,54153,7.1
8481,57090,5.6
8482,56592,6.2
8483,55742,5.6
8484,56651,9.2
8485,57393,6.9
8486,55854,6.8
8487,57569,6.7
8488,54414,9.4
8489,54786,9.4
8490,54448,10
8491,53787,9.2
8492,56953,7.6
8493,56877,10
8494,53922,10
8495,54047,7.6
8496,55381,9.9
8497,55531,9.6
8498,54698,8
8499,54830,6.2
8500,56444,5.3
8501,57058,5.2
8502,54980,7.7
8503,57352,6
8504,56492,6.3
8505,56086,6.6
8506,55982,9.8
8507,55332,9.3
8508,54382,7.6
8509,57034,8
8510,55618,9.8
8511,53922,7.6
8512,53852,8.8
8513,56988,7
8514,54678,6.1
8515,57580,6.4
8516,57394,10
8517,54015,8.5
8518,56341,9.7
8519,55302,6.9
8520,55754,8.6
8521,54932,7.7
8522,56032,8.1
8523,53714,8.3
8524,54662,5
8525,55999,5.5
8526,55170,8.3
8527,56275,10
8528,56941,6.7
8529,55865,10
8530,54401,8.5
8531,54845,8.2
8532,55963,9
8533,55514,8.4
8534,56816,10
8535,55829,9.1
8536,56585,6.4
8537,54883,5.3
8538,55099,8.8
8539,54005,9.2
8540,56290,6.5
8541,56201,5
8542,54283,5.3
8543,55315,5.7
8544,56468,9
8545,55660,7.7
8546,54231,7.1
8547,56784,7.3
8548,56759,10
8549,55274,6.9
8550,55281,9.5
8551,54270,5.1
8552,54895,7.6
8553,55805,10
8554,55940,9.1
8555,56332,10
8556,53956,10
8557,56574,6
8558,55578,9.3
8559,57084,5.7
8560,54502,7.9
8561,55837,10
8562,57556,7.9
8563,57510,5.3
8564,54495,9.7
8565,56703,5.1
8566,57432,9.5
8567,57472,5.1
8568,56790,10
8569,54404,7.6
8570,55065,5
8571,54541,7.7
8572,56322,8.6
8573,56021,8.9
8574,54244,7.2
8575,56417,7.1
8576,54303,8.8
8577,55304,5.9
8578,54409,7.9
8579,55115,6.2
8580,54743,5.7
8581,56518,6.1
8582,54790,6.3
8583,54865,10
8584,55826,8.9
8585,55646,9.2
8586,54914,9.8
8587,53834,10
8588,56422,10
8589,54528,9.8
8590,56292,9
8591,54862,8
8592,57424,8.7
8593,53836,10
8594,54199,6.1
8595,56482,7.6
8596,56144,9.4
8597,56590,10
8598,55752,7.4
8599,54989,10
8600,55802,7
8601,57306,5.1
8602,57694,6.1
8603,55170,8.9
8604,56106,10
8605,56299,5.9
8606,54240,8
8607,57659,8.9
8608,57221,5.4
8609,57309,10
8610,56418,10
8611,54383,10
8612,56740,9.5
8613,55781,7.4
8614,54002,10
8615,57037,5.9
8616,56454,6.6
8617,56615,10
8618,54081,9.2
8619,54847,8.9
8620,56135,10
8621,56432,7
8622,56893,8
8623,55096,8.9
8624,55107,7.9
8625,55986,6.2
8626,57390,6.7
8627,54990,8
8628,55064,8.2
8629,55693,8
8630,54841,10
8631,56078,6.6
8632,55835,9.5
8633,55161,7.4
8634,56305,8.7
8635,57447,5.2
8636,56558,9
8637,55249,8.3
8638,56220,8
8639,54058,9
8640,54005,9.7
8641,55130,10
8642,55567,8.2
8643,54339,10
8644,55651,7.7
8645,54836,8.9
8646,56818,7.9
8647,56384,7
8648,55552,9.6
8649,54858,9.7
8650,55043,6
8651,57481,9.4
8652,54230,8.9
8653,54283,5.1
8654,53936,9.3
8655,54070,5.2
8656,54807,8.2
8657,57580,6.4
8658,54761,9.7
8659,56396,8.8
8660,54404,7
8661,54258,6.3
8662,54474,10
8663,57748,8.3
8664,54612,7.3
8665,55558,10
8666,53975,8.7
8667,54720,8.9
8668,56665,10
8669,54213,9.6
8670,57465,5
8671,57265,9.9
8672,54842,8.3
8673,56691,8.1
8674,56113,7.4
8675,57242,6.2
8676,55178,10
8677,55684,6
8678,55651,7.1
8679,56728,6
8680,55105,8
8681,55978,7.2
8682,55612,6.9
8683,54139,7.8
8684,56480,8.4
8685,55024,7.9
8686,56586,9.5
8687,57606,6
8688,55239,6.7
8689,54554,5.7
8690,54698,9.4
8691,55620,7
8692,54200,10
8693,54911,5.1
8694,57238,8.4
8695,54292,8.3
8696,55110,8
8697,55171,9.4
8698,53939,5.2
8699,55110,5.4
8700,57170,5.4
8701,54217,10
8702,55478,5.9
8703,57788,8.6
8704,57403,5.7
8705,56600,9
8706,55022,10
8707,56644,7
8708,56950,8.3
8709,56175,8.1
8710,55970,10
8711,54123,9.3
8712,57134,5.5
8713,54502,6.2
8714,55748,7.7
8715,53903,10
8716,54132,10
8717,55972,9.5
8718,55000,6.2
8719,55940,10
8720,56943,9
8721,56211,7.3
8722,57009,5.7
8723,54060,7.9
8724,56731,8.8
8725,57352,6.8
8726,56831,9.1
8727,54608,9.4
8728,54008,10
8729,56921,6.3
8730,57689,10
8731,56332,5.9
8732,55467,7.8
8733,57825,5.6
8734,54349,10
8735,57678,6.1
8736,55162,9.9
8737,57255,10
8738,53891,7.5
8739,56087,10
8740,57381,6.3
8741,55193,8.6
8742,56675,7.1
8743,56122,6.3
8744,54075,5.9
8745,57811,6.9
8746,57554,5.6
8747,57258,9.8
8748,56725,8.3
8749,57473,10
8750,56124,8.3
8751,57795,7.1
8752,57592,10
8753,55502,9.3
8754,56539,6
8755,56965,10
8756,56502,10
8757,56804,10
8758,54054,5.3
8759,56219,6.7
8760,54406,10
8761,55251,9.4
8762,57243,10
8763,57316,5.8
8764,57678,8.1
8765,57538,9.7
8766,54889,8.6
8767,57705,7
8768,55255,9.8
8769,55481,10
8770,57557,5
8771,55047,5
8772,55483,5.5
8773,55057,10
8774,55728,6.5
8775,56211,8.3
8776,54867,8.4
8777,53999,7.6
8778,57461,7.6
8779,54568,6.6
8780,57616,7.2
8781,56770,8.6
8782,56697,10
8783,54800,7
8784,55588,8.5
8785,56859,6.1
8786,54652,6.7
8787,57169,5.9
8788,55701,5.2
8789,55583,6
8790,54275,8.3
8791,53944,8
8792,55724,10
8793,54782,5
8794,55128,7.3
8795,57545,5.4
8796,55591,7.6
8797,55198,9.1
8798,56064,6.7
8799,56590,5.6
8800,56278,7.6
8801,56154,8.7
8802,56241,8
8803,57176,9.7
8804,56160,10
8805,54136,9.2
8806,56265,8.8
8807,56871,6.1
8808,56321,9
8809,54060,9
8810,55974,9.3
8811,55615,9.4
8812,57667,9.9
8813,54768,10
8814,54419,6
8815,55927,8
8816,55563,10
8817,55700,7.7
8818,56280,6.5
8819,54879,9.5
8820,55772,6.4
8821,54512,5.3
8822,55392,9.2
8823,54187,8
8824,57163,5.7
8825,54558,8.7
8826,55859,9
8827,56788,9.9
8828,56956,10
8829,54201,7.7
8830,54101,6.8
8831,54731,9.4
8832,57914,5
8833,54135,10
8834,56181,6
8835,56123,7.7
8836,56839,5.6
8837,54118,9.8
8838,56743,6.5
8839,55170,10
8840,57427,10
8841,54319,7.9
8842,56452,5.3
8843,56201,5
8844,56568,9.4
8845,57912,8.1
8846,55683,6.9
8847,55304,5.6
8848,54899,7.1
8849,55819,10
8850,55731,6
8851,56127,5.2
8852,55458,9.7
8853,56307,7.7
8854,56233,7.1
8855,54245,5.7
8856,55581,10
8857,55415,7.5
8858,55795,5.7
8859,57032,6.9
8860,57506,8.4
8861,57163,8.9
8862,55180,8.2
8863,54067,7
8864,54756,7
8865,55106,9.5
8866,55012,10
8867,57655,8
8868,55065,6.8
8869,54657,7.3
8870,57923,9.8
8871,55440,10
8872,57562,8.9
8873,55669,9.6
8874,56376,7.7
8875,56004,7.9
8876,56416,8.5
8877,56362,5.3
8878,56164,8.5
8879,54619,8.1
8880,54884,9.7
8881,54770,6.6
8882,54437,7.7
8883,54376,8.2
8884,56541,6.3
8885,55123,9.7
8886,54211,7.2
8887,57659,7.3
8888,54665,10
8889,54715,8.7
8890,55243,6.9
8891,54093,7
8892,56120,5
8893,54966,9.9
8894,57746,8.9
8895,56855,10
8896,56980,10
8897,57082,9.5
8898,57354,7.1
8899,55014,7.1
8900,57010,9
8901,55580,6.9
8902,54861,7.5
8903,57165,6.5
8904,56949,10
8905,57035,6.9
8906,54834,6.4
8907,54045,7.1
8908,57589,8.5
8909,57144,9.3
8910,54524,9.6
8911,56356,9.6
8912,55904,6.2
8913,54966,9.5
8914,55279,6
8915,55147,5.5
8916,55309,8.6
8917,57337,6.3
8918,57664,6
8919,56877,7.4
8920,55296,10
8921,56442,7.2
8922,57034,6.8
8923,56102,5.4
8924,55738,5.9
8925,57898,8.7
8926,54573,6
8927,56942,5.1
8928,56080,5.8
8929,57090,10
8930,57350,6
8931,54811,5.1
8932,56637,7.4
8933,54486,10
8934,56223,8.3
8935,55542,7
8936,54254,7.8
8937,55774,7.1
8938,57782,6.3
8939,57983,6.1
8940,57235,9.2
8941,55297,10
8942,54906,6.5
8943,55749,7.3
8944,56389,8.6
8945,57958,10
8946,56448,6.7
8947,55355,7
8948,56797,10
8949,54451,9
8950,55326,7.8
8951,57952,10
8952,58032,10
8953,57460,10
8954,57666,8
8955,54076,5.5
8956,55432,8
8957,57561,10
8958,54758,9.4
8959,55230,10
8960,57120,7.9
8961,57344,7.5
8962,55066,8.5
8963,56888,7.7
8964,55640,7.1
8965,55233,6.7
8966,54907,9
8967,54143,6.5
8968,54759,8
8969,56957,5.2
8970,55558,8
8971,55989,10
8972,55827,8.4
8973,54802,6.3
8974,56251,6
8975,55193,6.3
8976,56152,7.1
8977,56220,6.5
8978,54376,8.9
8979,54627,6.2
8980,55975,5.9
8981,54884,7.5
8982,54815,8.5
8983,57207,5.8
8984,55214,6.2
8985,54115,8
8986,56084,5.6
8987,56669,9.5
8988,56753,6.5
8989,54297,9.7
8990,54645,8.2
8991,56298,6.1
8992,57016,9.8
8993,57649,10
8994,57193,10
8995,55318,10
8996,55417,7.1
8997,57530,6
8998,57937,9.1
8999,57963,8
9000,54559,6
9001,55326,6.9
9002,56970,5.5
9003,54479,10
9004,57840,8.9
9005,55529,6.4
9006,55287,9.2
9007,57976,6.9
9008,57130,10
9009,57336,10
9010,56200,7.4
9011,55005,5.5
9012,56854,8.4
9013,55947,6.4
9014,55949,7
9015,55903,7.7
9016,55799,10
9017,54206,9.7
9018,56391,5.2
9019,56973,6.5
9020,57294,10
9021,56280,7
9022,56978,7.3
9023,57483,5.9
9024,56050,9
9025,55505,10
9026,56867,7.6
9027,55589,10
9028,57395,6.9
9029,57414,8.8
9030,57088,9.7
9031,55303,8.7
9032,56342,9.4
9033,57499,8.1
9034,55907,8.7
9035,55135,10
9036,56243,6.6
9037,54189,7
9038,54453,8.5
9039,54575,5.7
9040,54720,8.3
9041,55801,7.3
9042,56931,5.1
9043,55019,6.1
9044,54744,5.8
9045,56336,9.4
9046,57431,6.1
9047,57170,6.9
9048,58033,8.8
9049,54294,7.7
9050,56731,8.7
9051,56675,8.1
9052,56663,5.1
9053,56183,5.1
9054,54708,8.9
9055,57781,7.8
