con,n_pro_viv,n_ren,ent,eda,zona,emp_ppal,ing7c,rama,ingocup
40303,299,3,18,68,2,1,1,4,4300
40303,139,3,18,24,2,2,2,4,12000
40307,111,2,18,39,2,2,2,4,10000
40307,109,1,18,64,2,2,1,4,6000
40311,56,1,18,38,2,1,1,1,2150
40313,72,1,18,50,2,2,2,4,8600
40318,34,1,18,33,2,2,2,4,8000
40318,74,4,18,52,2,2,2,2,7740
40321,69,3,18,25,2,2,2,4,7000
40326,120,1,18,37,2,2,2,2,8600
40327,57,1,18,34,2,2,3,4,14000
40328,51,1,18,34,2,2,2,4,8400
40328,72,1,18,67,2,1,3,1,12900
40329,43,2,18,41,2,2,2,4,8000
40330,116,2,18,58,2,2,3,2,12900
40330,2,3,18,37,2,1,1,6,1833
40330,36,1,18,58,2,2,1,4,3010
40341,28,1,18,78,2,1,1,3,5160
40345,43,1,18,50,2,2,5,4,38700
40346,108,1,18,47,2,1,2,4,9000
40346,108,2,18,44,2,2,1,4,4300
40346,10,2,18,24,2,2,2,2,8600
40348,53,2,18,44,2,2,2,4,7740
40350,60,1,18,32,2,1,2,4,6880
40353,2,5,18,18,2,1,2,4,6450
40353,2,6,18,15,2,1,1,4,2580
40353,42,3,18,19,2,1,1,3,1720
40354,18,2,18,47,2,2,2,4,8000
40355,162,2,18,22,2,1,1,4,1935
40360,25,3,18,33,2,1,1,4,3440
40362,70,3,18,16,2,1,1,4,3225
40363,59,2,18,25,2,1,3,4,12900
40366,108,1,18,48,2,2,3,4,14000
40367,62,2,18,27,2,2,2,4,10750
40371,64,1,18,49,2,2,2,2,10000
40373,101,2,18,42,2,1,1,4,3440
40375,14,1,18,38,2,2,2,4,10000
40377,74,1,18,48,2,2,2,3,11180
40378,70,1,18,49,2,2,2,1,10750
40382,111,3,18,44,2,2,4,4,20000
40383,96,4,18,30,2,2,2,2,6450
40384,105,1,18,47,2,2,1,4,6000
40384,105,5,18,24,2,2,1,3,6000
40385,96,2,18,30,2,1,1,4,3000
40385,59,3,18,23,2,1,3,4,14000
40387,23,1,18,57,2,1,2,4,6450
40398,41,2,18,57,2,1,1,1,6200
40398,66,2,18,36,2,2,2,4,9600
40401,126,1,18,26,2,2,2,4,7000
40402,130,5,18,19,2,1,1,3,4730
40409,4,3,18,49,2,1,1,3,3440
40411,60,2,18,35,2,1,1,4,5160
40413,114,1,18,33,2,1,2,4,10000
40416,138,2,18,47,2,2,2,4,12000
40417,16,1,18,53,2,2,2,4,11180
40417,79,1,18,50,2,2,2,2,10320
40419,38,2,18,59,2,2,2,4,10000
40005,48,1,4,53,2,1,2,1,10750
40005,34,1,4,38,2,2,2,4,8000
40006,179,2,4,29,2,1,1,3,2580
40010,74,17,4,43,2,1,2,3,8600
40011,104,4,4,27,2,2,2,3,6450
40011,104,6,4,36,2,1,1,4,3870
40014,57,2,4,58,2,2,1,4,2000
40016,106,2,4,33,2,2,1,4,5600
40017,68,1,4,38,2,1,2,4,9000
40025,7,4,4,26,2,2,2,4,12000
40027,92,1,4,48,2,2,3,4,14000
40029,33,2,4,41,2,2,2,4,10000
40034,78,4,4,26,2,2,2,4,11000
40036,9,2,4,33,2,2,2,4,7000
40044,312,3,4,50,2,1,2,1,9890
40050,12,2,4,56,2,1,1,4,2150
40054,90,3,4,27,2,2,2,4,11600
40057,113,4,4,29,2,1,2,4,8000
40058,31,2,4,60,2,2,3,4,12900
40058,59,8,4,34,2,1,4,4,30000
40060,37,2,4,41,2,2,2,4,10000
40061,169,1,4,52,2,1,3,1,12900
40063,11,2,4,27,2,2,2,3,10000
40063,110,3,4,32,2,1,2,4,9000
40064,52,1,4,51,2,2,3,1,12900
40066,136,2,4,57,2,1,2,3,6450
40078,39,3,4,46,2,1,1,3,4730
40080,30,4,4,31,2,2,2,1,11000
40081,17,1,4,40,2,1,2,4,10750
40081,84,1,4,31,2,2,3,4,16000
40085,134,1,4,61,2,2,3,2,12900
40089,30,3,4,38,2,1,2,4,9460
40089,60,3,4,43,2,2,1,4,5160
40090,45,3,4,26,2,2,2,3,7310
40094,39,1,4,50,2,2,1,4,5000
40097,79,1,4,37,2,2,2,4,12000
40098,84,2,4,23,2,1,2,4,7500
40098,22,1,4,27,2,2,4,4,19000
40101,277,1,4,46,2,2,4,4,22000
40101,166,1,4,30,2,1,2,4,6900
40103,4,2,4,48,2,1,1,4,1032
40105,98,2,4,29,2,2,2,4,7224
40108,4,2,4,39,2,2,2,4,11000
40115,85,2,4,80,2,2,1,3,1000
40120,28,4,4,27,2,2,2,4,12000
40122,87,1,4,52,2,1,1,4,3440
40123,45,2,4,53,2,1,1,3,285
40124,119,4,4,28,2,2,2,2,10750
40128,80,1,4,53,2,1,2,1,6450
40128,80,6,4,32,2,1,2,6,8600
40131,26,3,4,28,2,1,1,2,2580
40131,47,1,4,29,2,1,2,4,8000
40133,126,1,4,49,2,1,3,6,12900
40138,66,6,4,18,2,1,1,4,860
40138,82,1,4,59,2,2,2,4,8000
40139,22,4,4,39,2,2,2,4,10000
40141,6,2,4,32,2,1,2,4,8000
40141,23,2,4,72,2,1,1,2,3000
40142,102,1,4,29,2,1,1,4,5719
40142,102,2,4,19,2,2,2,3,7740
40144,76,3,4,30,2,2,2,4,6450
40152,128,2,4,46,2,2,2,4,7200
40152,17,1,4,69,2,2,2,4,6450
40154,22,1,4,48,2,1,2,4,8600
40162,123,1,4,30,2,2,2,3,7000
40163,56,3,4,39,2,2,3,4,15000
40166,276,1,4,42,2,2,1,2,6000
40167,1,1,4,36,2,2,2,4,9000
40169,111,1,4,55,2,1,1,4,1720
40173,85,1,4,62,2,1,3,4,12900
40173,47,1,4,39,2,2,3,4,16000
40178,119,1,4,48,2,2,4,4,20000
40179,28,4,4,25,2,1,1,4,3400
40179,123,1,4,43,2,2,2,4,7000
40193,12,3,4,30,2,2,1,3,4600
40194,33,1,4,49,2,1,4,3,21500
40197,105,1,4,45,2,1,2,3,7740
40200,16,4,4,26,2,2,2,3,9000
40204,88,1,4,45,2,1,3,2,12900
40204,122,1,4,50,2,2,2,4,8000
40208,110,2,4,32,2,1,1,2,3225
40208,118,1,4,26,2,2,1,3,6000
40212,5,2,4,40,2,2,2,1,7000
40216,26,1,4,58,2,1,1,4,4600
40216,26,2,4,23,2,2,2,1,7740
40219,1,1,4,41,2,1,1,4,5160
40226,18,2,4,47,2,1,2,1,6450
40226,18,4,4,34,2,1,2,1,8600
40228,72,1,4,33,2,1,3,4,12900
40229,96,1,4,35,2,2,2,4,12000
40229,46,2,4,52,2,1,1,3,4300
40230,35,2,4,29,2,2,2,4,12000
40233,103,3,4,20,2,1,2,1,6450
40235,23,1,4,44,2,2,4,4,20000
40238,41,1,4,66,2,2,1,4,1290
40239,130,1,4,56,2,1,3,4,15050
40241,157,2,4,34,2,2,2,4,10000
40247,102,1,4,40,2,2,2,4,8500
40249,74,3,4,23,2,2,2,3,8170
40250,122,1,4,41,2,2,4,4,22000
40250,82,6,4,22,2,1,1,4,1200
40251,147,2,4,50,2,2,2,1,8600
40252,91,2,4,45,2,2,2,4,12000
40257,98,1,4,62,2,2,1,3,2000
40258,52,3,4,30,2,1,2,4,6450
40259,329,4,4,18,2,1,1,2,860
40260,79,2,4,52,2,2,1,4,6020
40267,93,2,4,43,2,2,2,4,6400
40272,156,2,4,44,2,1,2,4,6450
40276,147,3,4,40,2,1,2,4,6450
40277,33,2,4,43,2,1,1,4,4300
40277,33,3,4,26,2,1,1,4,1290
40277,51,3,4,19,2,1,1,4,5160
40278,55,2,4,36,2,2,2,2,6450
40279,140,1,4,37,2,2,2,4,8000
40280,35,1,4,55,2,2,3,4,16000
40282,5,3,4,24,2,2,3,4,12900
40283,43,1,4,50,2,2,2,4,7310
40283,39,4,4,31,2,1,1,3,2150
40291,53,1,4,27,2,1,1,4,3870
40295,39,1,4,37,2,2,2,4,7200
40297,95,1,4,25,2,1,2,4,8600
40306,33,2,4,31,2,2,2,4,10320
40307,211,1,4,39,2,1,1,4,860
40307,211,2,4,49,2,1,1,2,3870
40309,102,2,4,29,2,2,3,4,14000
40311,19,1,4,50,2,2,3,4,18000
40313,64,2,4,45,2,2,2,4,10000
40317,54,3,4,23,2,1,1,4,5160
40319,9,1,4,59,2,1,1,4,4000
40322,41,2,4,55,2,2,4,4,24000
40330,13,3,4,35,2,1,2,4,10000
40331,107,2,4,38,2,2,2,3,8000
40337,21,3,4,49,2,2,2,3,6450
40339,61,2,4,81,2,1,1,3,1505
40340,14,4,4,21,2,1,1,4,5590
40342,110,3,4,19,2,1,1,4,3000
40344,17,1,4,39,2,1,1,4,2580
40347,70,1,4,33,2,2,2,3,7740
40347,17,1,4,51,2,2,2,2,10750
40348,264,2,4,55,2,2,3,1,14000
40348,68,2,4,33,2,2,2,4,8000
40349,107,2,4,46,2,2,1,4,5600
40352,53,1,4,31,2,1,2,2,6450
40353,97,1,4,38,2,2,2,4,8600
40353,76,1,4,43,2,2,2,3,8000
40354,212,2,4,18,2,1,2,4,7740
40354,299,1,4,55,2,1,1,1,4300
40358,10,1,4,26,2,1,1,4,4000
40360,17,1,4,67,2,1,2,1,11825
40001,26,1,17,27,2,1,1,4,5160
40001,103,4,17,18,2,2,1,3,6020
40002,38,1,17,60,2,1,2,4,10500
40004,16,2,17,34,2,1,1,3,1720
40010,39,2,17,51,2,1,2,4,7500
40012,48,2,17,24,2,1,1,4,5160
40012,65,1,17,44,2,1,2,4,6450
40016,113,2,17,55,2,2,2,5,10000
40017,117,1,17,45,2,2,2,4,6450
40030,62,1,17,30,2,2,2,1,10750
40045,68,1,17,54,2,1,2,1,8600
40045,91,2,17,39,2,1,1,3,5160
40050,50,1,17,62,2,1,2,1,6450
40050,50,3,17,32,2,1,2,4,8600
40052,21,1,17,61,2,1,2,4,6450
40053,139,1,17,50,2,1,1,4,3870
40055,55,2,17,63,2,1,1,1,4300
40071,125,1,17,49,2,1,2,3,7740
40073,128,1,17,34,2,1,2,4,7000
40079,56,5,17,17,2,1,1,4,1720
40079,105,1,17,32,2,1,2,4,6880
40087,100,1,17,53,2,1,2,1,8600
40090,143,2,17,47,2,1,2,1,6880
40105,27,1,17,30,2,1,1,3,3225
40118,35,8,17,25,2,1,2,1,6450
40128,49,1,17,55,2,1,2,1,6450
40128,49,2,17,27,2,1,2,1,8600
40143,1,1,17,50,2,1,2,7,9030
40148,8,2,17,46,2,1,1,4,6020
40158,4,2,17,30,2,2,5,4,34000
40159,82,3,17,21,2,1,1,2,3870
40162,21,1,17,29,2,1,2,3,9000
40172,87,2,17,55,2,1,1,3,1290
40177,19,2,17,30,2,1,1,4,6000
40189,68,1,17,77,2,1,1,3,1000
40194,140,1,17,59,2,1,1,4,2150
40194,22,5,17,16,2,1,1,4,2150
40208,50,1,17,53,2,2,1,4,6020
40208,13,2,17,48,2,1,1,4,2580
40217,62,1,17,33,2,2,2,2,12000
40217,135,1,17,59,2,2,2,2,8600
40217,301,1,17,48,2,1,2,3,10500
40222,21,2,17,35,2,1,1,3,3000
40228,91,2,17,57,2,1,2,2,7740
40233,103,2,17,20,2,1,1,4,4300
40238,98,2,17,32,2,1,1,4,2580
40260,35,4,17,30,2,1,2,1,10750
40267,68,1,17,48,2,1,2,4,10000
40269,111,2,17,38,2,2,1,3,6200
40277,200,1,17,21,2,1,1,4,5160
40279,13,2,17,48,2,1,3,4,15050
40283,98,1,17,59,2,1,2,4,6450
40297,10,1,17,19,2,1,2,2,6450
40305,112,2,17,25,2,1,2,4,6880
40311,49,1,17,50,2,1,3,1,15050
40316,127,2,17,40,2,2,2,4,9000
40328,80,3,17,46,2,1,2,2,6450
40340,4,1,17,56,2,1,2,4,9000
40346,165,3,17,32,2,1,2,4,6880
40350,25,3,17,17,2,1,1,1,3870
40350,66,3,17,29,2,2,2,6,8600
40361,12,1,17,69,2,1,2,1,8600
40369,95,3,17,22,2,2,1,4,4300
40376,87,2,17,48,2,1,1,4,3890
40388,93,1,17,40,2,1,2,1,11180
40403,42,1,17,35,2,2,1,3,6000
40410,52,2,17,31,2,2,1,3,5000
42001,88,1,30,43,2,1,1,4,4800
42005,141,3,30,22,2,1,2,4,8600
42008,75,1,30,68,2,2,4,4,30000
42011,30,1,30,51,2,1,2,2,12000
42011,50,1,30,37,2,2,2,5,7800
42014,41,4,30,24,2,1,1,4,5160
42016,77,1,30,34,2,2,5,4,40000
42018,100,4,30,35,2,1,1,4,3500
42023,21,3,30,24,2,1,1,3,5000
42033,22,2,30,43,2,1,1,4,1290
42060,106,1,30,38,2,2,4,4,21500
42065,73,1,30,42,2,2,1,3,6000
42069,67,1,30,53,2,2,3,4,17200
42077,125,2,30,24,2,2,2,4,10000
42078,37,1,30,51,2,2,3,4,12900
42080,70,2,30,51,2,2,1,4,3870
42081,132,2,30,43,2,1,1,2,1720
42086,31,1,30,72,2,1,1,4,4730
42087,12,1,30,30,2,1,1,1,4300
42087,72,2,30,24,2,1,2,4,9675
42089,66,2,30,50,2,2,2,4,10000
42094,13,1,30,32,2,2,5,2,32000
42106,126,1,30,38,2,2,4,2,20000
42106,126,2,30,31,2,1,1,2,2900
42112,38,1,30,58,2,1,1,4,3010
42115,62,3,30,18,2,1,2,4,6310
42117,145,2,30,24,2,1,1,4,5375
42120,57,1,30,72,2,1,1,3,4300
42120,27,3,30,18,2,1,1,4,5160
42130,54,1,30,67,2,1,1,4,3870
42138,99,2,30,35,2,1,1,4,5160
42152,58,1,30,43,2,2,3,3,16000
42154,122,1,30,53,2,2,2,3,12000
42156,25,3,30,25,2,1,1,4,5160
42171,50,2,30,59,2,2,4,4,30000
42174,107,1,30,52,2,2,3,4,12900
42174,107,2,30,52,2,1,1,4,4300
42178,87,3,30,25,2,2,3,2,12900
42182,98,2,30,33,2,1,1,3,5160
42184,104,2,30,56,2,2,2,4,9600
42218,25,1,30,54,2,1,1,4,2000
42226,45,9,30,39,2,1,1,3,3870
42227,86,4,30,29,2,1,1,4,4515
42234,150,1,30,57,2,1,1,4,6020
42239,56,2,30,54,2,1,2,4,7740
42242,74,2,30,36,2,2,2,4,8000
42259,69,1,30,16,2,1,2,2,10750
42264,45,5,30,41,2,2,2,4,9600
42264,22,1,30,67,2,1,2,4,10000
42265,52,1,30,39,2,1,4,3,21500
42271,96,4,30,16,2,1,1,4,4300
42275,38,3,30,16,2,1,1,4,3913
42281,40,3,30,37,2,1,2,4,7000
42282,9,3,30,45,2,1,2,1,8600
42282,175,4,30,24,2,1,1,4,3010
42282,76,2,30,56,2,1,2,4,7740
42284,2,1,30,72,2,1,1,3,4515
42284,87,1,30,52,2,1,2,4,10000
42286,43,1,30,56,2,1,1,4,6020
42293,55,3,30,22,2,2,3,2,16340
42294,67,1,30,43,2,2,2,2,10750
42297,163,1,30,58,2,1,1,3,1505
42301,63,2,30,43,2,1,4,4,27090
42303,102,3,30,35,2,1,1,2,6000
42305,40,2,30,29,2,1,1,4,3870
42306,62,1,30,44,2,2,2,4,6400
42308,335,2,30,36,2,1,2,4,8600
42311,68,1,30,51,2,2,2,3,6880
42330,44,3,30,33,2,2,2,4,10000
42331,20,2,30,53,2,1,2,4,7525
42334,99,1,30,33,2,2,3,3,13000
42337,164,2,30,46,2,1,2,1,6450
42342,26,1,30,27,2,2,4,1,23650
42346,10,1,30,58,2,1,2,4,7740
42352,25,2,30,28,2,1,1,4,3870
42352,69,2,30,62,2,1,1,2,516
42355,117,2,30,27,2,2,2,4,10000
42357,14,5,30,38,2,2,3,1,17200
42358,63,1,30,35,2,1,3,3,15050
42358,109,1,30,56,2,1,1,4,4300
42360,12,1,30,52,2,1,3,4,12900
42361,58,2,30,57,2,1,1,1,6000
42365,41,3,30,27,2,2,1,3,5400
42365,41,7,30,25,2,2,2,4,9000
42367,1,1,30,40,2,2,2,4,9600
42371,10,1,30,68,2,1,1,4,2150
42380,107,2,30,25,2,1,1,2,3440
42381,39,1,30,54,2,2,1,4,5000
42381,111,2,30,32,2,2,2,3,7800
42381,34,1,30,51,2,1,1,4,3000
42381,71,1,30,61,2,1,1,4,2150
42386,26,2,30,47,2,2,5,4,50000
42391,85,2,30,41,2,1,2,4,10750
42398,123,2,30,46,2,2,3,1,17200
42406,158,1,30,66,2,1,1,4,4300
42408,70,2,30,33,2,1,2,4,8000
42410,106,1,30,54,2,2,2,4,7200
42412,4,1,30,33,2,1,2,1,9890
42412,56,2,30,53,2,1,1,2,2150
42415,145,1,30,48,2,2,2,4,10000
42417,138,2,30,46,2,1,2,4,6450
40001,26,1,20,65,2,2,2,4,10750
40001,109,1,20,52,2,2,2,4,7000
40001,109,3,20,23,2,1,2,4,6450
40004,21,2,20,35,2,1,1,4,860
40007,1,2,20,35,2,1,1,4,2580
40019,160,3,20,35,2,1,2,3,6450
40026,136,2,20,29,2,1,1,3,6020
40032,65,1,20,57,2,2,2,4,12400
40035,70,3,20,22,2,1,2,3,6450
40042,93,3,20,17,2,1,1,4,5160
40046,112,1,20,40,2,2,4,4,20000
40046,112,2,20,38,2,1,1,4,2000
40047,28,1,20,42,2,2,3,4,16000
40049,115,3,20,24,2,1,1,4,3200
40054,82,7,20,59,2,1,1,4,1720
40071,187,2,20,42,2,1,2,2,10750
40074,98,3,20,30,2,2,3,5,14000
40075,126,1,20,51,2,1,1,4,1290
40080,93,2,20,44,2,1,2,4,6450
40087,57,2,20,19,2,1,1,4,860
40094,49,4,20,23,2,1,1,3,5160
40094,49,5,20,17,2,1,1,3,4300
40097,18,3,20,23,2,1,2,3,9030
40108,42,7,20,20,2,1,1,4,2580
40111,90,1,20,64,2,1,2,1,7310
40118,48,1,20,66,2,1,1,3,3225
40119,36,1,20,52,2,2,3,4,12900
40122,4,2,20,29,2,1,2,4,8600
40123,110,2,20,51,2,1,1,3,2150
40128,9,1,20,55,2,2,2,4,8000
40134,86,1,20,55,2,1,1,3,1935
40146,149,3,20,28,2,2,4,4,20000
40150,70,1,20,38,2,2,3,5,14000
40158,53,1,20,70,2,1,1,4,2580
40169,189,2,20,51,2,2,2,4,9000
40211,74,3,20,49,2,2,3,4,13000
40217,1,1,20,39,2,1,2,1,8600
40224,64,1,20,54,2,2,5,4,50000
40230,135,1,20,42,2,2,3,4,14000
40233,122,2,20,39,2,1,1,4,6000
40239,35,1,20,19,2,1,2,1,9460
40246,99,1,20,37,2,1,2,4,7740
40254,31,3,20,26,2,2,2,4,12000
40256,13,1,20,39,2,1,1,3,6000
40257,138,2,20,26,2,1,5,4,45000
40259,28,4,20,29,2,1,4,4,30000
40261,76,1,20,53,2,1,1,4,1720
40265,82,1,20,46,2,2,2,4,9800
40283,43,1,20,40,2,1,4,4,21500
40285,11,4,20,55,2,1,1,2,3000
40287,66,1,20,44,2,1,1,2,6000
40292,64,3,20,52,2,1,1,4,3000
40294,80,2,20,54,2,2,2,4,10000
40304,16,4,20,46,2,2,2,4,7000
40317,99,1,20,52,2,1,3,4,15050
40109,15,2,20,56,2,1,2,1,6450
40117,189,2,20,29,2,1,1,3,2580
40120,128,1,20,48,2,1,2,4,6450
40126,78,1,20,40,2,2,2,4,10000
40126,105,1,20,28,2,2,2,3,9890
40126,45,1,20,39,2,1,4,2,21500
40133,79,1,20,54,2,1,2,1,10750
40133,79,3,20,25,2,1,1,3,1500
40171,121,1,20,29,2,1,1,3,6000
40171,121,2,20,28,2,1,2,1,10750
40172,4,5,20,63,2,1,1,4,5160
40231,116,1,20,45,2,2,2,4,8000
40231,116,2,20,27,2,2,3,4,15000
40242,93,3,20,59,2,1,3,2,12900
40250,35,1,20,41,2,1,2,1,8600
40252,134,1,20,33,2,1,2,2,6450
40264,134,4,20,16,2,1,1,4,2150
40265,55,1,20,33,2,2,4,4,20000
40269,210,1,20,46,2,2,2,4,12000
40269,210,2,20,45,2,1,1,4,3870
40270,39,1,20,43,2,2,2,3,8600
40285,24,1,20,43,2,2,4,4,25800
40290,30,3,20,37,2,2,2,4,12000
40291,2,3,20,19,2,1,1,4,5590
40291,2,4,20,17,2,1,1,4,4300
40303,145,2,20,21,2,1,2,1,7740
40307,67,1,20,57,2,2,2,4,6700
40312,106,1,20,44,2,1,2,4,6450
40312,106,3,20,25,2,2,1,4,4000
40314,41,3,20,22,2,2,2,4,6880
40316,173,4,20,20,2,2,2,3,9030
40331,79,4,20,22,2,1,2,3,10750
40339,36,1,20,61,2,2,5,4,40000
40339,36,3,20,28,2,2,1,4,3000
40343,59,2,20,68,2,2,2,2,10750
40345,54,4,20,55,2,2,2,4,12000
40347,184,1,20,46,2,2,2,4,10000
40348,16,1,20,47,2,1,2,4,7740
40351,141,3,20,20,2,1,1,4,3000
40352,103,2,20,54,2,1,2,3,6450
40355,5,1,20,34,2,1,2,3,8600
40356,135,1,20,42,2,2,5,4,60000
40361,14,1,20,36,2,1,2,4,7740
40364,15,2,20,65,2,1,1,4,1290
40366,1,1,20,27,2,1,3,4,12900
40375,20,1,20,42,2,1,3,1,14000
40375,20,2,20,38,2,2,2,4,10750
40376,1,2,20,64,2,1,1,4,4300
40384,87,1,20,54,2,1,1,4,2580
40384,87,3,20,21,2,1,2,2,7740
40385,233,2,20,48,2,2,3,4,14000
40392,12,1,20,47,2,1,3,4,17200
40393,138,2,20,36,2,2,2,4,8000
40399,82,5,20,32,2,1,1,2,5375
40403,157,1,20,73,2,1,1,2,2150
40411,94,2,20,30,2,1,1,4,2400
40413,28,1,20,64,2,1,2,1,10750
40415,139,2,20,43,2,1,2,4,9000
40003,114,1,32,72,2,1,4,3,20640
40004,19,1,32,38,2,2,2,4,9675
40010,6,4,32,42,2,2,1,4,6000
40014,112,2,32,43,2,1,1,3,2150
40014,32,2,32,41,2,2,2,4,10000
40023,37,2,32,46,2,2,3,4,16000
40031,55,2,32,38,2,1,2,3,6450
40032,25,1,32,47,2,2,2,4,10000
40035,103,3,32,58,2,2,1,2,5000
40040,55,1,32,48,2,2,1,2,5534
40042,7,2,32,45,2,2,3,4,16000
40047,104,5,32,33,2,2,3,4,15000
40047,1,1,32,49,2,1,3,4,12900
40058,56,2,32,43,2,2,2,4,10000
40060,111,3,32,35,2,2,2,4,10000
40062,19,1,32,44,2,2,3,4,18000
40062,19,5,32,21,2,1,1,4,4300
40064,70,2,32,62,2,2,4,4,19000
40068,18,3,32,48,2,2,2,4,7000
40069,42,2,32,22,2,1,1,4,5590
40077,40,1,32,39,2,2,2,4,10000
40078,106,1,32,48,2,2,2,4,7310
40084,9,2,32,54,2,2,5,4,48000
40092,31,1,32,38,2,2,5,4,34000
40092,63,4,32,19,2,1,1,4,3655
40093,32,1,32,43,2,2,1,3,5160
40095,27,1,32,20,2,1,1,4,4300
40096,44,3,32,42,2,2,1,4,5200
40100,5,2,32,42,2,2,1,4,6000
40102,24,2,32,43,2,2,1,4,3600
40106,16,1,32,46,2,1,4,4,20000
40115,126,3,32,20,2,2,2,3,7600
40120,6,3,32,21,2,1,1,4,2500
40121,44,6,32,19,2,1,2,4,6450
40125,87,5,32,18,2,1,1,3,4300
40126,50,2,32,61,2,1,1,4,3870
40128,75,1,32,59,2,1,3,4,12900
40132,98,2,32,27,2,1,2,4,7740
40142,14,1,32,52,2,2,3,4,14000
40150,127,1,32,60,2,1,2,4,6450
40154,19,1,32,46,2,2,2,3,7200
40156,63,1,32,63,2,2,5,4,40000
40161,99,1,32,38,2,2,2,4,8000
40163,122,1,32,38,2,2,4,4,22000
40168,47,1,32,61,2,2,1,4,6200
40176,58,2,32,44,2,2,2,4,9800
40186,20,1,32,42,2,1,1,7,5160
40190,95,1,32,40,2,2,2,1,8000
40192,48,1,32,52,2,2,1,4,5160
40196,34,1,32,62,2,2,1,4,5200
40200,65,2,32,55,2,1,1,4,2580
40205,76,1,32,58,2,2,1,4,6020
40206,129,1,32,30,2,2,3,5,15050
40206,114,2,32,42,2,2,3,3,13500
40210,49,2,32,23,2,1,2,3,8000
40211,82,1,32,53,2,2,2,4,7000
40211,21,4,32,17,2,1,3,1,16340
40213,15,1,32,34,2,1,2,4,6800
40216,121,1,32,44,2,1,3,2,12900
40217,39,1,32,29,2,2,5,3,40000
40220,40,1,32,49,2,2,2,4,11200
40220,24,4,32,31,2,2,2,4,7740
40222,12,2,32,54,2,2,4,4,24000
40223,38,1,32,70,2,1,1,4,860
40224,72,2,32,22,2,1,1,3,5160
40234,124,1,32,38,2,2,2,4,7740
40237,86,1,32,59,2,2,4,4,30100
40240,117,1,32,57,2,1,2,4,10000
40245,67,1,32,48,2,2,3,4,16000
40245,67,2,32,43,2,1,2,4,6450
40245,97,2,32,39,2,2,3,4,18000
40249,22,2,32,32,2,2,2,4,9000
40255,66,2,32,49,2,1,1,2,3010
40256,48,3,32,22,2,2,3,2,15000
40265,113,1,32,41,2,1,3,4,18000
40268,69,1,32,48,2,2,2,4,7200
40272,28,2,32,40,2,2,3,4,16000
40275,36,1,32,66,2,1,3,1,12900
40277,39,1,32,21,2,1,1,3,1290
40289,78,3,32,37,2,2,1,3,5590
40294,130,1,32,46,2,1,1,4,4300
40295,90,1,32,37,2,2,2,3,8000
40299,84,1,32,60,2,2,5,4,40000
40299,84,2,32,56,2,2,4,4,30000
40299,84,3,32,25,2,1,2,4,10000
40311,20,1,32,33,2,2,2,3,12040
40317,79,1,32,55,2,2,2,4,8600
40320,33,5,32,16,2,1,2,4,12040
40322,86,1,32,46,2,1,2,4,8600
40337,94,1,32,37,2,1,1,1,1634
40337,23,1,32,46,2,2,1,4,5600
40340,97,1,32,40,2,2,1,4,6020
40344,19,1,32,61,2,2,2,4,12000
40344,95,1,32,31,2,2,2,4,9200
40349,236,1,32,60,2,2,4,4,20000
40356,93,2,32,23,2,2,2,4,11825
40358,38,1,32,36,2,1,1,3,2150
40371,157,1,32,52,2,1,1,3,3010
40373,28,1,32,53,2,2,3,4,14000
40375,12,1,32,53,2,2,2,4,8600
40378,105,2,32,23,2,1,2,2,7000
40384,247,2,32,33,2,2,4,4,20000
40387,107,3,32,28,2,2,2,4,10000
40387,21,1,32,62,2,2,3,4,12900
40394,7,1,32,38,2,1,2,1,6450
40400,70,4,32,24,2,1,1,4,980
40407,92,2,32,42,2,1,1,4,6000
40410,4,1,32,49,2,1,1,3,4300
40410,75,1,32,48,2,2,4,4,20000
40411,44,3,32,23,2,2,1,3,6000
40411,44,4,32,22,2,1,1,4,3000
40418,77,1,32,54,2,1,2,2,6450
40001,106,2,6,39,2,2,4,1,21500
40006,158,3,6,42,2,2,2,3,10750
40007,55,1,6,66,2,1,2,3,6450
40008,62,2,6,29,2,1,2,4,7740
40009,49,2,6,20,2,1,1,3,2580
40014,75,1,6,34,2,2,3,4,15000
40017,37,2,6,41,2,2,2,4,8000
40018,59,1,6,46,2,1,2,3,6450
40019,58,1,6,61,2,1,2,4,7740
40022,61,4,6,64,2,1,2,1,10750
40033,156,5,6,18,2,1,2,2,8170
40039,343,1,6,41,2,2,2,4,10000
40044,449,1,6,30,2,2,4,4,20000
40049,95,1,6,36,2,1,2,4,6450
40051,136,1,6,29,2,2,2,3,10000
40052,104,2,6,58,2,1,1,4,1935
40054,87,1,6,17,2,1,2,4,6880
40058,73,1,6,36,2,2,2,3,7740
40063,39,2,6,19,2,2,1,2,6020
40066,26,2,6,29,2,2,3,4,17200
40066,13,2,6,49,2,2,2,4,10750
40068,28,1,6,62,2,2,2,4,12000
40070,114,1,6,29,2,2,1,3,6000
40076,37,3,6,46,2,1,2,1,10750
40077,4,1,6,58,2,1,1,4,1075
40082,30,1,6,47,2,1,1,1,5160
40082,55,1,6,37,2,2,2,2,6450
40083,106,4,6,28,2,1,2,4,6450
40091,175,2,6,16,2,1,1,4,2150
40091,120,2,6,44,2,2,3,5,17000
40092,31,2,6,14,2,1,1,2,1075
40092,166,3,6,19,2,1,2,4,6450
40097,119,1,6,44,2,1,2,4,6450
40098,85,1,6,60,2,1,1,4,5590
