con,n_pro_viv,n_ren,ent,eda,zona,emp_ppal,ing7c,rama,ingocup
50116,29,2,26,19,2,1,2,6,9000
40543,90,1,19,68,2,1,4,4,21500
40581,90,2,11,20,2,1,2,1,6880
60004,13,2,14,54,2,2,2,2,10750
41126,12,1,28,53,1,2,2,2,10535
40467,105,1,9,28,2,2,2,2,6400
50002,132,1,27,45,2,1,2,6,7740
40117,11,3,29,37,2,1,1,3,3440
50058,21,1,6,59,2,1,1,4,5160
41084,104,3,4,26,2,1,1,4,6000
40254,17,2,29,42,2,1,1,2,6020
40063,67,2,25,31,2,2,4,4,20000
50026,164,1,15,42,2,2,2,4,10000
40261,76,4,20,25,2,1,1,3,5375
60027,93,1,15,35,2,1,2,3,6450
60033,336,1,22,61,2,2,2,3,7740
41268,9,1,7,32,2,1,1,4,4300
40186,236,1,7,44,2,1,1,4,6020
40309,32,1,4,61,2,1,1,4,1935
60015,145,5,14,18,2,1,1,6,5590
60013,73,1,15,30,2,1,2,4,10750
41382,8,3,28,17,1,2,1,2,8127
40218,53,1,4,60,2,1,2,1,7740
40361,18,1,25,39,2,1,3,4,12900
41043,195,2,2,42,1,2,2,3,9374
41319,88,3,15,16,2,1,1,4,3225
60004,175,2,28,20,2,1,1,1,645
40375,99,1,18,43,2,2,2,2,7525
40370,101,4,20,20,2,1,3,4,12900
60013,73,2,22,43,2,1,3,4,12900
60035,116,1,24,38,2,1,1,3,2107
40039,44,1,3,56,2,2,4,4,20000
40412,101,1,18,52,2,2,2,4,7000
41089,8,5,4,19,2,2,2,4,6400
40340,49,1,10,25,2,2,3,3,12900
41118,46,2,4,26,2,2,1,4,5200
40244,12,1,8,45,2,2,2,2,6880
40548,36,2,9,69,2,1,1,4,6120
41035,71,1,5,30,2,2,2,2,8600
40307,57,1,29,45,2,2,3,4,16000
40105,39,1,4,38,2,2,1,3,5400
40064,4,3,16,16,2,1,1,4,1290
41182,138,1,4,39,2,2,1,4,6000
40107,157,1,6,59,2,1,2,6,8600
40255,195,1,13,59,2,1,2,4,10000
50015,143,1,4,53,2,2,4,4,20000
40042,35,4,11,25,2,2,2,4,8600
40174,39,2,5,56,2,2,2,1,10750
41064,38,1,10,66,2,2,3,1,17200
42143,93,2,30,20,2,2,2,3,6450
40199,74,2,26,46,2,2,3,4,14000
40002,11,1,4,52,2,1,1,4,5160
60024,255,2,1,44,2,1,1,3,1290
40485,102,1,11,33,2,1,5,4,51600
50069,138,1,12,33,2,1,3,3,13760
50038,149,4,16,29,2,1,2,1,6450
40238,102,1,3,52,2,2,2,6,8000
40376,13,1,1,55,2,1,2,4,8600
40190,63,5,3,56,2,2,3,4,17200
60007,175,1,10,76,2,1,1,6,2085
40271,48,2,8,30,2,1,2,1,8600
40196,90,3,4,33,2,2,5,4,40000
60028,10,1,21,41,2,1,2,1,10750
40065,55,2,18,31,2,1,3,1,12900
40333,107,1,22,44,2,2,2,4,7740
60006,235,3,15,17,2,1,1,1,4730
40419,17,3,18,56,2,2,3,6,12900
40065,82,3,8,22,2,2,3,4,12900
40155,106,1,31,48,2,2,2,3,7740
40056,144,1,12,34,2,2,2,3,10750
50050,30,1,23,40,2,2,3,3,12900
40255,118,1,7,32,2,2,2,4,8600
40214,95,4,19,38,2,2,2,2,11610
41023,84,1,30,63,2,2,3,4,14000
40139,29,2,6,20,2,1,2,4,6450
40078,33,2,15,52,2,2,2,4,7000
60015,20,4,27,12,2,1,1,4,1548
40313,15,3,11,22,2,2,2,2,7740
40248,85,3,1,23,2,1,2,2,6880
40187,118,1,29,32,2,2,1,2,5375
50022,18,1,31,42,2,1,1,4,3000
40581,90,3,11,18,2,1,2,2,6450
60022,215,1,27,54,2,1,1,4,5375
40080,12,1,2,39,1,1,1,3,8600
40443,8,4,9,42,2,1,1,4,3870
40069,1,1,18,24,2,2,2,2,8500
40078,48,7,23,16,2,1,2,4,10000
40218,114,6,15,21,2,1,1,4,5160
41166,154,1,15,40,2,2,1,2,6020
40375,59,2,6,42,2,1,1,4,4300
60004,161,3,21,18,2,1,1,6,1720
50012,263,1,29,31,2,1,3,3,17200
40346,23,2,10,30,2,1,2,4,6450
41324,110,8,7,23,2,1,2,4,7740
40502,116,5,21,24,2,2,2,4,10320
40024,167,3,7,21,2,2,1,2,6000
40354,15,3,27,35,2,1,2,4,8000
60024,137,1,10,74,2,1,1,6,1416
40547,25,2,11,46,2,2,2,2,7095
40114,20,1,12,22,2,1,1,3,6020
40358,94,1,11,57,2,1,2,2,7740
40249,75,1,32,62,2,2,5,3,36000
40300,32,3,25,28,2,2,3,2,12900
60016,526,1,1,30,2,2,2,2,8600
40138,101,1,7,56,2,1,1,2,800
41147,153,4,5,22,2,2,2,2,6880
40236,115,1,31,39,2,2,2,6,12000
40313,18,3,29,22,2,1,1,4,5160
41170,50,1,5,25,2,2,2,3,11180
50124,11,2,28,27,2,1,1,1,5590
40034,197,2,3,23,2,2,1,4,4200
41418,18,1,4,32,2,2,2,1,11000
40094,75,2,10,59,2,2,1,2,2150
40235,101,6,1,23,2,2,2,3,10320
40168,55,1,6,34,2,1,3,1,12900
50013,257,1,3,34,2,2,4,4,26000
40396,66,1,28,63,2,1,1,4,4300
50031,363,2,14,51,2,2,1,4,4300
40024,15,2,17,33,2,1,1,4,5160
41025,127,1,15,37,2,1,1,4,4300
40063,254,2,2,41,1,2,2,2,11180
50029,232,1,27,39,2,1,1,4,3440
50095,10,3,4,31,2,1,2,4,8000
41354,5,3,8,22,1,2,2,2,12040
50015,211,1,3,48,2,2,3,3,17200
60012,75,1,19,36,2,1,1,3,5160
60007,279,1,31,48,2,1,3,1,15050
41275,26,2,7,48,2,1,1,4,1290
40411,60,1,18,34,2,2,2,4,9460
60010,175,2,5,41,2,1,1,4,4300
40145,123,1,6,65,2,1,1,4,2580
40412,18,1,7,54,2,2,2,4,8000
40195,49,1,12,42,2,2,2,2,8000
40007,70,2,18,24,2,1,1,3,5160
40034,57,2,18,23,2,1,1,4,300
41357,25,2,28,31,1,2,2,2,14143
40209,14,1,10,31,2,1,1,4,2580
40037,76,3,8,21,2,2,2,2,8600
50156,39,2,8,31,2,1,3,1,15050
40020,88,1,5,45,2,2,3,2,14900
40152,20,3,31,22,2,1,1,3,5590
50053,57,2,6,23,2,1,1,4,6000
41176,32,2,30,61,2,1,1,3,4000
40397,45,1,19,49,2,2,2,2,11140
41286,21,7,30,29,2,2,4,4,21070
40131,4,1,23,41,2,2,3,4,12900
50028,53,4,6,16,2,1,1,4,5160
50015,249,2,31,28,2,1,2,4,7000
50013,14,2,3,35,2,1,1,3,2000
40408,59,1,16,69,2,2,4,1,20000
60020,46,1,16,34,2,1,2,1,7740
50038,236,1,13,49,2,1,1,6,1290
60015,241,4,31,29,2,2,3,2,17953
41118,127,4,30,26,2,2,2,4,12000
50040,131,2,3,39,2,2,3,4,12900
40347,120,2,6,54,2,1,1,2,6020
40015,92,3,1,26,2,2,3,4,14000
40124,9,2,12,42,2,2,2,4,12000
40380,161,1,7,53,2,1,1,4,3225
41107,67,1,7,31,2,1,2,4,6450
50057,33,1,32,33,2,2,2,4,12000
50036,149,5,21,18,2,1,1,4,1548
40572,30,2,19,65,2,1,3,4,12900
60009,131,2,28,64,2,1,1,4,1290
40410,10,1,16,76,2,1,1,4,1290
40162,123,1,7,51,2,2,2,1,10750
50008,17,1,7,36,2,2,2,4,11000
50025,211,5,12,16,2,1,2,1,8600
41292,92,4,2,14,1,1,1,3,4300
40042,84,2,6,17,2,1,1,4,1075
40318,73,3,25,16,2,1,1,4,3010
40049,71,2,9,45,2,2,2,4,8400
50074,89,1,7,44,2,1,2,4,6450
50028,90,2,21,45,2,2,1,3,6106
50106,103,1,25,54,2,2,4,6,25000
50037,33,1,30,54,2,2,1,3,5160
40064,61,4,9,27,2,2,2,4,10000
40023,130,3,28,18,2,2,2,4,9030
41395,7,2,4,38,2,1,2,4,12000
41373,95,1,5,35,2,2,2,4,6450
50001,99,2,18,55,2,2,2,4,10320
50014,71,2,11,43,2,1,1,2,3870
41133,98,3,7,43,2,1,1,4,4000
50111,268,5,7,29,2,2,2,3,6450
40416,5,2,32,51,2,2,2,3,10750
40021,54,2,2,57,1,2,1,4,8600
40259,19,3,10,31,2,2,2,3,6450
41115,123,1,4,25,2,2,1,3,5000
40048,38,2,2,50,1,1,1,4,8600
50069,18,2,7,40,2,1,1,2,2000
40322,22,2,7,35,2,2,2,4,8400
41180,5,3,28,17,1,2,2,2,9890
50022,311,1,13,40,2,2,1,5,6000
60021,176,1,27,72,2,2,1,6,1500
50015,135,1,18,55,2,2,2,4,10750
50008,200,1,18,67,2,1,3,3,18000
40184,57,3,19,27,2,2,5,2,32000
40306,89,2,3,43,2,2,1,6,1600
60003,61,1,31,57,2,1,2,5,6450
50061,113,1,25,52,2,2,2,4,12040
41023,155,2,28,49,1,2,2,2,9890
50064,258,1,20,60,2,1,1,2,860
40232,88,2,6,29,2,1,2,4,10000
50046,245,1,22,27,2,1,3,1,12900
40124,106,2,25,36,2,2,2,4,7740
40014,112,1,31,50,2,2,2,4,10000
40085,107,2,21,33,2,1,2,4,6450
60027,61,4,12,19,2,1,1,6,5160
40368,100,2,10,34,2,2,2,4,12000
42166,47,1,30,63,2,2,5,4,40000
50103,32,5,11,17,2,1,1,4,1720
60001,230,1,7,48,2,2,1,4,5590
40304,89,1,18,56,2,1,2,1,8600
60015,5,1,15,28,2,1,2,1,10750
41001,100,1,5,22,2,1,3,4,12900
60027,34,3,27,35,2,1,2,4,10750
40408,67,2,25,25,2,2,4,4,27600
50006,87,1,31,46,2,1,2,1,8600
50019,195,2,18,49,2,2,2,4,10000
40097,208,1,32,56,2,1,2,3,10750
60014,52,1,26,48,2,1,2,7,8600
40130,104,3,5,37,2,2,2,2,6450
50014,177,2,6,39,2,1,1,4,3870
40212,25,1,12,49,2,2,3,4,14000
40299,36,2,23,32,2,2,2,4,8000
40070,24,4,11,27,2,2,2,4,10000
40311,104,1,29,30,2,1,1,2,4300
41393,101,1,4,57,2,2,5,3,43000
40325,17,3,21,16,2,1,1,3,3440
40042,55,1,1,32,2,2,4,4,20000
50015,320,1,12,66,2,1,1,3,4300
41381,72,5,5,19,2,1,1,2,5160
50028,210,1,3,35,2,2,4,4,26000
50107,243,2,30,62,2,2,2,3,10500
60003,84,1,2,27,1,1,1,2,7740
40248,11,1,24,75,2,2,2,2,10000
40150,104,1,24,60,2,2,2,2,6450
60010,206,3,5,22,2,1,2,1,6450
42243,23,1,30,61,2,2,2,4,8600
40213,41,1,10,69,2,2,1,4,6200
60011,118,1,4,36,2,1,1,4,5160
60012,39,1,11,29,2,1,2,3,7740
40013,158,1,11,48,2,1,2,4,8000
60022,123,2,20,56,2,1,1,2,860
41291,93,1,28,43,1,2,1,4,6880
40349,11,2,18,35,2,2,3,3,14000
40245,19,4,18,25,2,2,2,3,6450
50030,249,1,19,41,2,1,2,4,7740
50098,29,1,26,46,2,2,3,4,14190
50016,17,1,10,61,2,1,2,2,8600
41081,28,2,15,36,2,2,1,5,6000
40085,99,1,26,47,2,2,2,3,12000
40380,117,2,10,36,2,2,4,2,20000
40232,5,3,19,38,2,2,3,1,17050
40312,153,2,21,62,2,1,1,4,1376
41358,217,1,8,52,1,2,2,2,12685
41036,8,1,10,43,2,1,1,2,5590
41375,109,2,8,33,1,2,2,2,9890
50214,4,2,28,18,2,1,1,4,4300
40364,72,2,8,61,2,2,2,4,8000
50014,85,1,18,51,2,1,2,4,6450
40318,93,3,17,42,2,2,2,2,6450
50028,95,2,27,51,2,2,2,4,8000
40251,53,2,20,33,2,2,2,3,10750
41221,236,2,15,33,2,1,3,4,12900
40594,24,1,19,67,2,1,1,4,4300
50116,34,2,30,27,2,1,1,4,5160
60038,67,4,30,39,2,1,1,6,1290
50050,132,1,22,76,2,2,2,6,9460
40200,161,1,7,47,2,1,1,4,3000
50092,45,2,11,53,2,1,1,4,5160
42318,167,1,30,53,2,1,1,4,1720
41082,171,1,7,22,2,2,2,3,6450
40261,6,1,19,57,2,1,2,4,10000
40043,59,2,29,48,2,2,2,4,8000
40449,64,1,19,43,2,2,2,4,8600
40296,93,2,18,50,2,1,2,4,8000
40298,72,1,2,44,1,2,2,2,9460
50044,267,1,32,45,2,2,3,4,13400
50008,176,2,13,28,2,1,1,3,5160
40207,94,1,7,22,2,2,2,2,6450
40596,87,2,9,24,2,1,1,3,2150
40298,75,1,18,29,2,1,1,4,6020
60002,138,2,25,60,2,1,1,6,5590
41167,88,5,8,17,1,1,1,4,6450
40415,32,2,2,31,1,2,1,2,9030
40215,14,1,29,57,2,2,2,4,8000
50067,188,5,12,18,2,1,1,3,3440
40121,15,2,1,33,2,1,1,2,5000
60006,31,1,32,45,2,1,1,4,5590
50009,212,1,26,51,1,1,1,2,2150
41014,116,2,10,48,2,1,1,4,1720
40146,39,1,6,29,2,1,2,2,12040
41292,4,1,30,43,2,2,3,4,12900
40122,86,1,32,50,2,2,2,4,12000
60017,174,2,17,26,2,1,1,3,4300
40320,34,3,10,51,2,2,2,2,6880
40077,133,2,31,40,2,1,1,4,3225
50046,136,1,12,60,2,1,3,1,12900
40122,98,1,10,44,2,1,2,2,8600
40171,12,1,26,48,2,2,3,2,15050
50081,84,1,7,53,2,1,1,4,3870
40082,106,1,19,46,2,2,1,2,3870
40395,105,1,19,39,2,2,5,4,40000
40296,6,1,18,61,2,1,1,4,1505
40321,193,2,28,27,2,1,1,3,3000
41194,47,1,28,58,1,1,2,1,11180
50015,337,1,14,52,2,1,3,1,13760
40558,62,1,9,68,2,1,2,4,7000
50016,215,1,30,72,2,1,1,3,400
40018,67,5,13,61,2,1,1,4,3870
40265,85,2,24,38,2,2,2,2,10750
40399,5,1,12,39,2,2,2,3,6880
50118,108,1,4,71,2,1,2,4,8400
40246,83,4,25,31,2,2,2,3,6665
40143,64,2,2,64,1,1,1,3,8600
40358,87,1,1,35,2,2,1,4,3440
40060,11,4,21,18,2,1,1,4,3870
40114,122,5,3,42,2,1,2,4,9460
40018,47,3,9,25,2,1,2,1,8000
50034,101,1,22,66,2,2,2,3,10320
50058,39,1,20,50,2,1,1,4,2150
50069,44,3,25,24,2,1,2,3,9000
50033,116,1,19,36,2,2,4,3,30100
41310,30,1,8,27,1,1,2,2,12900
40212,50,2,27,44,2,1,2,4,6450
50046,37,2,25,23,2,2,2,2,7310
40242,56,2,28,45,2,1,1,4,3010
50009,206,5,19,41,2,1,5,4,43000
50029,26,2,13,47,2,1,1,4,1720
40180,35,4,25,20,2,1,1,4,3870
40202,19,2,31,53,2,2,4,4,24000
40288,26,1,12,38,2,2,1,4,6000
60048,239,1,20,22,2,1,1,6,1505
41128,63,1,30,60,2,2,2,4,7000
40116,39,3,31,19,2,2,2,4,6794
50025,95,3,26,31,2,2,3,2,12900
50020,31,3,26,27,2,1,2,3,6450
41175,135,2,10,36,2,2,2,4,6880
50025,330,3,32,16,2,1,1,6,5160
40231,9,2,2,21,1,2,2,4,11180
60002,76,2,31,43,2,1,1,4,2580
40087,22,1,22,40,2,2,2,2,8600
40187,31,3,25,34,2,1,2,4,7000
40181,116,1,10,48,2,2,3,4,14000
40109,79,1,26,48,2,2,3,1,12900
22312,189,1,32,27,2,2,2,2,6880
50022,147,1,13,77,2,1,1,2,700
41380,46,3,7,26,2,2,2,4,7000
40007,193,3,29,31,2,1,1,1,3870
50126,200,3,28,28,1,2,5,2,64500
41111,16,3,7,21,2,1,2,3,7740
50012,96,5,16,37,2,2,2,4,7000
41136,134,1,10,31,2,1,2,4,10750
50009,141,1,17,39,2,1,2,1,6450
40198,127,1,7,28,2,1,1,1,1075
40403,76,1,1,42,2,1,2,2,6880
40047,19,4,11,22,2,1,2,4,6450
1078,38,1,25,51,2,2,5,3,86000
40367,111,3,6,19,2,2,2,4,12000
60015,63,2,31,33,2,1,1,4,645
41241,17,1,28,27,1,1,1,4,7740
50018,60,1,29,37,2,2,2,6,10000
50041,175,6,7,50,2,1,1,6,4000
40236,38,1,18,30,2,2,2,4,7000
60024,216,2,27,31,2,2,4,4,20000
40271,142,2,3,39,2,1,5,4,40000
40167,118,2,27,56,2,2,3,4,16000
40218,100,1,23,56,2,2,2,4,10000
50056,95,3,22,20,2,1,1,6,5590
50131,129,2,26,53,1,2,1,2,6880
50038,66,2,23,39,2,2,2,4,10000
41201,43,1,7,30,2,2,2,4,10750
40362,75,1,7,74,2,1,1,4,5000
40211,22,1,5,57,2,2,3,5,15750
40202,82,1,27,47,2,1,2,4,10000
40190,52,1,24,50,2,2,2,4,12000
40299,99,2,14,27,2,2,1,4,6000
40041,102,3,9,48,2,2,2,4,10000
40185,18,1,23,33,2,2,3,4,12900
40303,160,2,20,36,2,2,2,4,9000
41379,77,2,2,50,1,1,1,4,7525
50061,205,3,16,32,2,2,3,2,12900
41334,37,1,4,60,2,1,1,3,2150
40286,78,1,3,57,2,1,3,1,14000
40317,44,2,19,44,2,2,2,4,6450
40402,85,1,6,63,2,1,1,4,5460
40166,43,1,13,63,2,1,1,3,3440
41364,87,1,5,24,2,1,1,4,1720
60025,369,1,29,31,2,1,2,4,7000
40291,175,1,3,63,2,1,4,1,21500
60023,144,2,27,36,2,1,1,6,4400
41154,108,1,10,30,2,2,2,4,10750
40283,44,1,19,72,2,1,2,1,8600
40230,95,2,2,52,1,2,3,4,20000
60009,148,3,30,21,2,1,1,2,6020
50042,99,3,5,29,1,2,1,3,7310
40388,13,1,19,53,2,2,2,4,6450
40216,11,3,11,21,2,2,2,4,8600
50025,231,8,12,23,2,1,1,4,5160
50115,9,1,7,78,2,1,1,2,5000
50054,59,1,26,40,1,2,2,4,12900
40167,41,1,5,30,2,1,3,2,12900
41055,60,1,8,51,1,2,3,4,25800
50025,173,1,17,66,2,1,2,4,9030
50070,221,1,17,69,2,2,2,3,7740
41121,137,1,10,48,2,2,1,3,6000
60027,167,1,10,28,2,2,3,5,12900
40446,102,1,14,57,2,1,2,4,6450
22349,87,1,16,54,2,1,1,6,5160
40220,202,1,14,52,2,1,2,2,6450
40369,61,1,9,60,2,1,1,3,6020
60020,7,1,4,54,2,1,2,6,7500
50010,107,1,12,53,2,2,2,4,10000
40004,43,3,6,27,2,1,2,4,9030
42114,96,1,30,59,2,1,1,4,430
40264,134,2,31,18,2,2,1,4,6000
40226,36,2,18,41,2,1,2,1,10750
40334,106,1,24,35,2,1,2,1,10750
40009,243,1,22,51,2,2,3,3,16000
50009,23,3,15,22,2,1,2,1,8600
41230,51,1,5,48,2,1,2,2,7740
50047,2,1,16,51,2,1,2,6,7740
50072,67,1,23,48,2,2,2,4,9030
40074,93,1,25,29,2,1,4,4,21500
40328,13,1,3,46,2,2,5,4,40000
40133,106,6,9,18,2,2,2,4,7200
41178,94,1,8,43,1,2,1,2,8600
60018,167,1,27,39,2,1,1,6,1935
40097,7,2,19,40,2,2,4,4,20000
40062,40,1,26,60,2,1,2,4,7500
40073,49,1,14,56,2,1,1,4,6000
41354,133,1,4,38,2,1,1,4,6000
40413,32,1,12,63,2,1,2,4,6450
40067,46,1,31,62,2,2,2,4,8400
41118,123,1,4,51,2,2,4,4,21500
40064,32,2,2,42,1,2,2,2,10750
41081,146,3,28,27,1,2,2,2,10750
50044,165,1,30,49,2,1,1,1,2000
50056,190,3,10,17,2,1,1,3,4300
40270,80,2,28,23,2,1,1,2,860
50023,82,1,28,55,1,2,1,2,9030
50011,112,4,29,31,2,1,2,2,10750
41273,43,3,5,73,2,1,1,3,1290
40050,70,1,16,57,2,2,3,4,14000
40201,53,3,3,23,2,2,2,4,6450
40062,3,3,23,28,2,1,1,4,2580
50008,155,2,13,39,2,2,4,4,30000
40299,87,4,10,51,2,1,2,4,8000
41302,139,1,30,48,2,2,3,5,14000
60016,150,1,16,29,2,1,2,6,7740
40514,45,4,11,31,2,1,1,2,5590
40325,66,5,31,21,2,1,2,1,6450
60018,78,3,11,18,2,1,1,4,1800
40199,27,4,2,26,1,2,2,4,11610
50031,115,1,25,43,2,2,2,6,8600
40172,83,1,7,43,2,2,4,2,20000
40233,91,2,17,44,2,1,2,4,6450
50021,83,2,20,13,2,1,1,3,5160
40037,95,2,7,56,2,2,2,4,10000
50006,203,2,20,29,2,1,2,4,6450
40016,69,1,6,34,2,2,2,4,12000
41225,4,2,7,50,2,2,3,4,16000
40220,60,1,9,33,2,1,1,3,5160
50092,110,1,11,46,2,1,2,1,8600
41234,3,2,8,21,1,2,1,2,7310
40312,58,1,24,56,2,2,2,2,8200
40269,74,1,23,38,2,2,2,4,9245
60024,164,2,25,37,2,2,2,4,12000
50027,189,5,27,38,2,1,1,4,5160
40576,22,2,11,44,2,1,1,4,5000
40308,16,1,5,45,2,2,3,4,18060
50025,206,1,6,44,2,1,2,4,10750
60026,216,1,20,34,2,1,2,6,7224
40375,35,3,19,33,2,2,3,3,12900
50014,51,3,18,17,2,1,2,6,6450
50076,124,1,30,45,2,1,2,1,10320
41009,39,2,28,16,1,1,1,4,9000
40339,8,1,11,26,2,1,4,3,20640
40567,21,2,14,32,2,2,2,2,7740
40089,101,2,1,43,2,1,1,1,6020
40590,63,2,11,43,2,2,2,2,6450
50011,204,1,21,51,2,1,1,6,4644
60013,197,2,29,51,2,2,2,4,6400
41069,81,1,5,61,2,1,3,1,12900
41315,29,5,8,50,1,2,1,2,7740
60001,222,1,7,31,2,1,1,6,3870
50038,350,2,20,35,2,2,2,4,12000
41129,68,1,5,45,2,1,2,4,7740
60023,239,7,11,25,2,1,2,6,6450
50036,222,1,28,59,1,2,2,4,15000
60008,276,1,29,34,2,1,1,1,5160
40390,50,2,7,56,2,2,3,4,14000
40254,27,1,1,65,2,1,2,1,9890
40134,33,2,32,39,2,2,1,4,2580
50023,434,2,16,47,2,1,1,4,1720
50204,39,1,2,55,1,1,1,2,2150
40294,58,7,4,41,2,1,2,3,9000
2928,115,2,9,39,2,2,4,4,20000
50018,15,1,7,41,2,2,2,4,10000
41077,82,2,4,40,2,1,1,3,6020
60043,45,2,20,19,2,1,1,6,2580
40367,50,2,14,33,2,2,3,1,13760
60001,123,1,31,47,2,1,2,4,7740
40309,29,4,24,27,2,1,2,4,12000
40469,81,2,9,20,2,1,1,6,1290
40085,52,2,24,35,2,1,1,4,2000
41093,99,2,28,28,1,2,2,4,12900
40218,49,1,18,48,2,2,5,2,50000
40058,5,2,32,44,2,1,1,4,6000
41312,41,3,28,22,1,1,3,4,20000
41057,100,1,4,27,2,2,4,1,20640
50025,281,1,3,31,2,2,4,3,25800
60001,174,1,10,39,2,1,2,2,6450
40246,57,1,14,37,2,1,1,4,5375
40277,122,2,3,31,2,2,4,3,20000
40263,51,1,19,49,2,2,2,4,6450
50057,109,1,32,30,2,2,2,4,6450
50039,338,1,4,33,2,2,1,4,5160
41086,88,1,8,50,1,1,1,2,6020
50056,211,2,32,34,2,1,3,4,13000
40042,17,2,1,58,2,1,1,4,582
40576,56,1,19,38,2,2,2,2,9460
60009,21,4,19,14,2,1,1,4,3225
42304,18,2,30,30,2,1,1,4,3870
60007,128,2,13,62,2,2,3,4,14000
41178,109,3,28,26,1,2,1,2,8858
40231,66,1,18,35,2,2,4,4,30000
40202,44,5,5,26,2,2,2,2,8910
50032,193,2,18,35,2,2,3,4,14000
40252,60,1,20,60,2,2,3,3,18000
40011,23,1,7,44,2,1,1,4,5000
40263,48,2,23,52,2,2,3,1,13000
40418,26,2,7,35,2,1,1,4,4400
50029,193,1,27,38,2,2,1,4,4000
40413,43,2,2,56,1,2,1,4,9030
40346,58,3,9,63,2,1,2,2,6450
40277,11,2,8,20,2,2,2,3,6450
60031,178,1,1,54,2,2,3,5,15050
40218,84,3,29,32,2,1,2,3,6450
60026,50,2,20,57,2,1,1,6,4300
40022,111,2,10,30,2,2,3,4,14000
50005,165,1,10,34,2,2,2,4,11000
40338,80,3,25,22,2,2,4,4,21500
40065,124,2,6,30,2,2,2,2,7310
41389,229,1,7,44,2,1,1,6,4300
50067,37,1,12,52,2,1,1,4,5160
957,51,4,28,40,1,1,1,3,4300
50072,11,2,5,50,2,1,2,4,8600
50103,48,3,23,16,2,1,1,6,2150
60012,201,3,18,20,2,1,2,6,8170
40316,43,3,10,51,2,2,2,4,7900
60017,214,1,32,38,2,2,2,2,6450
40478,33,4,11,18,2,2,2,4,8170
60016,526,2,1,30,2,1,1,4,3870
40337,99,1,6,44,2,1,2,6,7740
50016,149,1,25,57,2,1,2,1,10320
40068,70,4,21,26,2,1,1,7,2365
41111,16,1,7,43,2,1,3,1,12900
50010,132,1,14,55,2,1,1,4,5160
40426,39,1,19,53,2,2,2,4,12000
50055,60,3,25,21,2,1,2,4,12040
50014,385,1,31,37,2,1,2,1,11180
50061,294,1,20,49,2,1,1,4,6000
60013,232,4,7,14,2,1,1,2,1290
50053,14,2,21,54,2,1,1,4,2580
40320,67,2,25,45,2,2,2,4,10000
41148,69,1,8,36,1,2,1,2,6450
50053,37,2,6,36,2,1,3,3,12900
40044,102,2,7,55,2,2,1,4,6000
50008,48,4,25,48,2,1,1,4,946
40383,23,2,25,57,2,2,2,3,8600
40099,24,2,4,41,2,1,1,4,4000
60020,138,1,22,51,2,1,2,1,7740
40177,62,1,18,62,2,1,1,4,2580
40407,86,1,2,40,1,2,2,4,12900
50063,195,3,4,19,2,1,1,4,5160
40120,51,1,22,54,2,2,3,3,14000
40160,51,1,28,52,2,2,1,3,6020
40301,67,3,14,35,2,1,2,1,8600
50045,77,6,30,23,2,2,1,5,4000
40300,26,1,23,62,2,1,1,4,3440
40163,132,2,19,54,2,2,3,4,12900
40568,33,1,19,54,2,2,2,3,8600
50007,122,4,16,16,2,1,1,4,4300
50039,448,2,3,36,2,2,2,3,10750
60004,312,3,22,30,2,1,2,4,6450
40383,145,3,29,39,2,1,1,2,3870
40337,67,1,19,59,2,2,3,4,15050
50042,202,1,31,51,2,1,1,1,3870
40550,51,1,14,21,2,1,4,7,20640
40200,82,1,23,50,2,2,1,4,4000
40153,62,2,25,28,2,2,2,4,8600
60011,165,1,5,58,2,2,2,6,6450
41141,77,1,4,36,2,2,5,4,50000
41183,68,1,10,39,2,2,2,4,12400
41212,22,1,7,55,2,1,2,2,10750
40319,194,4,28,22,2,1,2,4,6450
50016,14,1,19,49,2,2,2,4,9600
41166,138,2,8,29,1,2,2,2,9460
40153,98,6,25,38,2,2,2,4,6880
40098,100,2,26,35,2,1,1,4,6000
50008,53,1,14,68,2,1,2,3,6880
50006,42,1,3,71,2,2,3,4,17200
22320,5,1,7,87,2,1,1,6,250
40323,37,1,21,57,2,2,2,3,10062
60014,183,4,20,12,2,1,1,4,430
40016,78,3,14,27,2,1,2,2,6450
40232,44,2,3,63,2,1,1,4,5160
40247,39,1,10,46,2,2,1,3,6000
40420,29,1,26,59,2,1,2,4,6450
41115,62,1,28,32,1,2,3,4,20000
50055,293,2,32,24,2,1,1,3,5160
60002,141,3,10,24,2,1,1,6,6000
50063,21,1,11,36,2,2,4,3,30100
40129,102,3,32,21,2,1,2,1,7740
40286,17,1,11,77,2,1,1,4,215
50041,62,3,12,22,2,1,3,3,12900
41340,128,1,7,27,2,1,2,4,9000
50058,362,2,11,37,2,2,1,3,6200
40406,43,3,32,28,2,2,2,4,7000
40210,142,2,24,40,2,1,2,3,10000
41016,38,1,5,60,2,2,2,4,10000
50014,183,3,1,26,2,2,1,2,6020
50022,233,1,29,48,2,1,2,1,12040
40114,58,1,15,26,2,2,2,4,12000
50031,212,2,12,67,2,1,1,2,1600
40002,14,2,28,55,2,1,1,3,860
60025,255,1,11,20,2,1,1,1,4730
40122,6,1,26,37,2,2,4,4,25000
50013,44,4,29,26,2,1,1,2,2365
40236,75,1,6,37,2,2,4,3,25800
40112,102,1,18,37,2,2,2,4,8000
40286,1,4,29,33,2,2,2,4,9600
40410,31,2,7,26,2,1,1,3,4300
