id,edad,estatura
12482,6,108.38
12483,6,110.34
12484,5,117.68
12485,4,95.06
12486,3,101
12487,2,93.9
12488,2,94.87
12489,2,83.27
12490,5,106.94
12491,6,120.6
12492,5,115.58
12493,3,102.91
12494,5,112.96
12495,3,88.32
12496,2,85.49
12497,4,105.66
12498,2,82.34
12499,4,95.55
12500,3,100.76
12501,2,84.77
12502,3,91.68
12503,2,88.11
12504,5,112.28
12505,2,81.37
12506,2,93.14
12507,6,121.24
12508,5,101.93
12509,4,98.45
12510,6,116.33
12511,5,117.78
12512,3,92.17
12513,3,100.53
12514,5,113.96
12515,6,117.66
12516,5,110.18
12517,2,91.48
12518,2,92.55
12519,3,90.77
12520,5,103.5
12521,6,116.2
12522,3,98.36
12523,2,91.31
12524,2,84.69
12525,5,111.35
12526,6,112.41
12527,4,105.3
12528,2,80.63
12529,6,115.74
12530,2,87.94
12531,4,104.45
12532,5,104.32
12533,2,85.73
12534,6,110.7
12535,6,107.34
12536,5,112.72
12537,4,100.57
12538,6,122.88
12539,5,100.69
12540,3,100.35
12541,6,116.13
12542,5,112.22
12543,4,105.54
12544,6,116.1
12545,4,100.67
12546,3,94.74
12547,2,92.27
12548,6,111.57
12549,4,95.94
12550,2,82.24
12551,6,119.21
12552,6,121.23
12553,5,109.15
12554,3,90.27
12555,5,107.04
12556,5,108.37
12557,2,82.68
12558,4,102.93
12559,3,93.32
12560,2,80.78
12561,5,103.65
12562,6,118.12
12563,6,117.36
12564,3,99.71
12565,4,101.77
12566,4,104.78
12567,5,111.83
12568,4,100.9
12569,3,92.76
12570,2,83.94
12571,4,107.93
12572,4,105.33
12573,6,116.74
12574,5,113.88
12575,3,89.92
12576,3,101.76
12577,4,109.5
12578,4,97.66
12579,6,122.39
12580,3,100.07
12581,5,102.9
12582,6,111.23
12583,6,115.19
12584,5,106.72
12585,2,85.47
12586,5,116.63
12587,4,104.88
12588,4,109.2
12589,6,115.77
12590,3,89.46
12591,2,85.63
12592,5,116.44
12593,4,102.6
12594,5,114.47
12595,6,111.52
12596,5,101.4
12597,5,117.47
12598,4,100.84
12599,6,111.15
12600,4,99.41
12601,3,98.17
12602,5,116.48
12603,6,110.12
12604,4,106.05
12605,5,113.08
12606,6,110.01
12607,3,95.22
12608,3,98.56
12609,4,104.82
12610,2,93.94
12611,6,120.88
12612,2,91.87
12613,3,96.72
12614,4,95.95
12615,3,94.59
12616,6,119.02
12617,6,118.59
12618,6,114.46
12619,6,116.75
12620,5,111.85
12621,4,103.77
12622,2,87.1
12623,6,120.78
12624,4,107.8
12625,4,99.39
12626,5,102.59
12627,2,93.45
12628,4,102.32
12629,2,82.46
12630,3,92.79
12631,3,92.98
12632,2,82.78
12633,6,118.49
12634,4,105.16
12635,4,100.4
12636,4,101.49
12637,5,104.17
12638,5,103.66
12639,2,90.2
12640,3,95.55
12641,2,84.69
12642,3,97.76
12643,6,113.51
12644,4,100.3
12645,5,105.24
12646,3,93.45
12647,2,82.44
12648,5,115.14
12649,3,88.22
12650,4,108.14
12651,5,107.76
12652,6,121.1
12653,5,107.32
12654,6,110.21
12655,4,104.61
12656,6,108.82
12657,4,109.21
12658,2,94.07
12659,5,117.89
12660,4,96.37
12661,2,83.57
12662,5,115.75
12663,6,120.2
12664,3,97.75
12665,4,97.85
12666,4,98.84
12667,4,95.58
12668,5,100.54
12669,2,88.49
12670,2,93.67
12671,2,81.04
12672,2,87.67
12673,4,106.09
12674,6,116.33
12675,6,118.39
12676,4,97.46
12677,6,115.34
12678,6,124.8
12679,4,108.77
12680,2,83.75
12681,2,87.54
12682,3,96.87
12683,6,124.13
12684,6,123.99
12685,5,103.39
12686,4,99.48
12687,3,102.54
12688,5,104.55
12689,5,107.47
12690,4,99.39
12691,4,100.55
12692,6,124.21
12693,6,117.06
12694,3,100.98
12695,4,105.65
12696,6,111.66
12697,5,105.05
12698,6,108.79
12699,6,115.82
12700,4,109.07
12701,3,97.11
12702,6,124.72
12703,4,103.07
12704,3,90.95
12705,5,115.67
12706,6,121.17
12707,4,105.9
12708,3,103.9
12709,6,107.91
12710,6,116.36
12711,2,86.07
12712,4,100.61
12713,5,102.25
12714,4,109.13
12715,6,113.27
12716,2,89.09
12717,2,92.81
12718,3,89.07
12719,5,115.54
12720,2,87.38
12721,4,98.47
12722,3,102.87
12723,3,94.53
12724,2,84.5
12725,4,96.28
12726,5,112.64
12727,6,117.31
12728,4,101.12
12729,2,81.7
12730,4,108.52
12731,3,90.93
12732,4,98.56
12733,3,91.73
12734,5,111.78
12735,6,117.52
12736,3,88.6
12737,4,103.33
12738,5,109.31
12739,2,86.15
12740,2,85.85
12741,5,110.51
12742,3,99.78
12743,5,100.49
12744,5,114.39
12745,5,116.69
12746,3,93.22
12747,3,89.32
12748,3,101.89
12749,6,116.83
12750,6,122.54
12751,5,108.48
12752,4,105.56
12753,2,84.7
12754,4,94.36
12755,6,119.85
12756,3,102.77
12757,6,114.81
12758,2,89.17
12759,2,91.1
12760,4,95.39
12761,5,106.94
12762,4,101.25
12763,2,90.79
12764,6,119.18
12765,6,122.22
12766,2,85.43
12767,3,92.49
12768,4,107.79
12769,6,109.46
12770,4,108.95
12771,2,93.26
12772,3,103.66
12773,2,90.78
12774,3,102.92
12775,4,104.9
12776,5,114.69
12777,2,84.34
12778,5,106.87
12779,5,104.09
12780,3,95.32
12781,5,112.67
12782,5,112.9
12783,6,121.07
12784,5,107.88
12785,5,113.41
12786,6,113.89
12787,5,110.37
12788,5,101.86
12789,4,102.52
12790,3,101.59
12791,3,102.1
12792,4,109.77
12793,6,108.56
12794,6,114.61
12795,2,85.44
12796,6,122.61
12797,6,111.09
12798,2,81.04
12799,2,87.56
12800,5,111.39
12801,4,95.03
12802,3,95.88
12803,6,120.89
12804,2,87.12
12805,6,123.38
12806,5,106.92
12807,2,84.07
12808,6,117.87
12809,4,102.43
12810,5,107.62
12811,5,109.5
12812,6,107.36
12813,6,119.35
12814,6,123.74
12815,3,99.58
12816,4,94.38
12817,4,106.79
12818,5,105.71
12819,3,93.19
12820,3,97.86
12821,4,98.82
12822,2,82.58
12823,6,118.45
12824,2,90.16
12825,4,103.1
12826,6,107.72
12827,4,95.78
12828,2,80.06
12829,4,94.92
12830,6,111.88
12831,4,100.74
12832,5,116.73
12833,2,93.19
12834,3,103.95
12835,4,94.33
12836,3,95.48
12837,6,112.74
12838,6,119.18
12839,3,91.51
12840,4,103.89
12841,5,110.9
12842,3,93.72
12843,4,106.29
12844,3,102.81
12845,3,95.77
12846,4,103.17
12847,2,87.63
12848,5,100.19
12849,4,105.77
12850,5,100.27
12851,6,108.93
12852,4,102.09
12853,5,101.88
12854,4,102.98
12855,6,118.89
12856,6,109.34
12857,5,103.57
12858,3,99.6
12859,2,88.92
12860,2,81.18
12861,3,102.14
12862,5,103.12
12863,6,117.62
12864,3,88.05
12865,3,89.93
12866,6,108.72
12867,6,121.76
12868,6,110.37
12869,2,93.14
12870,5,116.92
12871,4,101.98
12872,3,94.32
12873,6,117.48
12874,5,112.93
12875,4,98.65
12876,6,112.34
12877,5,109.05
12878,3,95.91
12879,3,91.92
12880,3,90.33
12881,3,102.39
12882,4,98.26
12883,3,101.64
12884,2,92.21
12885,4,106.4
12886,3,102.37
12887,4,104.8
12888,5,106.79
12889,6,109.77
12890,3,97.89
12891,3,100.2
12892,2,87.75
12893,2,89.97
12894,5,106.3
12895,4,95.07
12896,3,102.95
12897,4,109.83
12898,2,84.54
12899,4,105.6
12900,2,91.17
12901,3,98.13
12902,3,91.09
12903,2,94.28
12904,2,87.71
12905,4,109.13
12906,5,104.04
12907,3,98.87
12908,3,103.86
12909,4,100.42
12910,4,101.69
12911,6,123.33
12912,5,107.07
12913,2,81.78
12914,4,106.75
12915,5,115.5
12916,4,102.41
12917,4,99.54
12918,3,91.73
12919,5,104.66
12920,6,116.39
12921,6,122.89
12922,3,99.43
12923,5,116.7
12924,4,102.11
12925,2,81.67
12926,6,108.37
12927,2,89.63
12928,2,92.36
12929,3,101.05
12930,4,101.05
12931,6,107.77
12932,2,88.5
12933,3,97.41
12934,4,97.25
12935,2,88.01
12936,4,98.48
12937,4,97.34
12938,6,114.48
12939,6,108.72
12940,5,117.88
12941,2,89
12942,4,101.01
12943,3,103.29
12944,2,86.92
12945,2,94.18
12946,2,80.06
12947,4,101.16
12948,2,91.97
12949,4,103.45
12950,3,91.85
12951,6,107.08
12952,3,102.93
12953,5,108.96
12954,6,111.48
12955,6,118.91
12956,2,92.82
12957,4,104.4
12958,5,110.47
12959,6,117.4
12960,3,91.25
12961,5,107.69
12962,5,112.91
12963,2,82.83
12964,6,123.72
12965,2,89.52
12966,6,117.72
12967,4,101.91
12968,5,117.71
12969,6,109.44
12970,5,102.37
12971,4,108.94
12972,5,102.14
12973,4,98.4
12974,3,91.63
12975,4,98.63
12976,5,101.66
12977,5,100.02
12978,2,90.88
12979,6,109.41
12980,4,103.61
12981,3,96.03
12982,6,110.86
12983,2,94.91
12984,6,115.08
12985,3,94.3
12986,6,111.08
12987,2,88.44
12988,4,100.02
12989,5,116.87
12990,5,117.28
12991,5,103.14
12992,3,88.53
12993,4,97.88
12994,5,104.09
12995,2,80.07
12996,2,90
12997,4,107.42
12998,3,102.83
12999,5,100.56
13000,2,93.64
13001,2,93.75
13002,2,86.15
13003,5,117.52
13004,3,96.97
13005,4,99.55
13006,4,99.01
13007,3,97.41
13008,2,88.97
13009,6,114.32
13010,4,107.75
13011,5,107.56
13012,5,111.47
13013,3,88.02
13014,2,91.15
13015,6,124.74
13016,5,117.73
13017,5,117.32
13018,3,91.13
13019,5,102.9
13020,4,100.16
13021,4,107.6
13022,3,100.72
13023,5,114.01
13024,5,114.26
13025,6,113.88
13026,5,110.47
13027,3,96.03
13028,6,107.12
13029,4,108.19
13030,6,118.83
13031,4,109.28
13032,6,123.77
13033,3,98.02
13034,5,105.52
13035,3,90.06
13036,6,107.21
13037,3,93.47
13038,4,97.35
13039,4,106.84
13040,5,108.17
13041,5,115.97
13042,4,103.83
13043,5,105.55
13044,4,104.26
13045,6,114.24
13046,3,98.06
13047,4,100.58
13048,3,93.53
13049,4,102.88
13050,4,100.48
13051,6,121.77
13052,5,111.87
13053,4,107.41
13054,6,117.45
13055,6,124.81
13056,5,115.86
13057,2,91.71
13058,4,97.38
13059,4,104.07
13060,4,105.13
13061,3,90.65
13062,4,107.82
13063,2,83.28
13064,6,107.24
13065,3,89.11
13066,2,94.51
13067,2,88.36
13068,4,95.69
13069,6,108.1
13070,6,114.24
13071,6,113.92
13072,3,96.07
13073,3,102.01
13074,3,101.87
13075,4,100.84
13076,4,97.93
13077,4,106.86
13078,4,99.51
13079,3,89.71
13080,6,117.26
13081,3,88.75
13082,2,87.69
13083,3,88.32
13084,2,84.41
13085,6,113.36
13086,6,111.13
13087,3,100.64
13088,2,82.6
13089,5,101.21
13090,6,108.8
13091,5,114.92
13092,3,92.85
13093,2,87.22
13094,3,91.17
13095,3,90.27
13096,5,102.9
13097,2,80.06
13098,2,92.53
13099,4,106.65
13100,3,97.97
13101,3,97.84
13102,3,99.98
13103,2,92.04
13104,2,93.74
13105,4,101.13
13106,6,108.29
13107,6,108.25
13108,2,85.48
13109,3,93.6
13110,4,96.14
13111,3,94.41
13112,2,86.46
13113,3,90.73
13114,5,102.84
13115,5,111.45
13116,2,90.66
13117,6,110.03
13118,2,89.71
13119,5,106.49
13120,2,81.21
13121,3,98.34
13122,2,90.14
13123,6,109.1
13124,4,96.68
13125,3,100.55
13126,5,113.61
13127,4,103.86
13128,2,82.7
13129,5,109.75
13130,5,111.15
13131,4,95.82
13132,2,80.96
13133,5,107.29
13134,6,117.28
13135,6,123.75
13136,2,88.22
13137,4,97.43
13138,3,91.99
13139,3,92.48
13140,4,108.51
13141,2,94.43
13142,5,116.34
13143,2,82.4
13144,6,114.46
13145,6,113.6
13146,3,98.28
13147,2,83.6
13148,5,112.31
13149,3,96.21
13150,6,109.98
13151,2,90.69
13152,3,97.98
13153,3,94.21
13154,4,99.57
13155,3,101.26
13156,5,116.77
13157,6,120.92
13158,3,89.25
13159,4,98.13
13160,4,103.71
13161,3,99.47
13162,2,90.38
13163,4,108.4
13164,5,113.82
13165,6,120.13
13166,4,109.21
13167,4,108.93
13168,2,85.03
13169,3,96.13
13170,4,106.55
13171,6,114.93
13172,5,108.05
13173,2,84.03
13174,4,106.27
13175,3,88.35
13176,6,112.03
13177,4,105.56
13178,5,107.77
13179,4,94.03
13180,4,109.88
13181,2,81.91
13182,6,107.3
13183,4,94.86
13184,3,92.18
13185,6,121.02
13186,5,109.66
13187,2,86.19
13188,4,107.24
13189,4,94.73
13190,3,100.01
13191,4,97.12
13192,6,121.22
13193,3,89.09
13194,2,88.54
13195,5,104.88
13196,3,100.63
13197,6,116.11
13198,6,124.59
13199,3,91.57
13200,4,98.07
13201,5,102.73
13202,2,88.43
13203,5,111.85
13204,3,101.1
13205,2,93.05
13206,3,101.5
13207,4,95.26
13208,4,107.23
13209,4,97.26
13210,3,102.96
13211,6,119.94
13212,5,102.7
13213,6,114.82
13214,5,109.43
13215,4,101.65
13216,4,99.28
13217,3,98.86
13218,2,90.71
13219,5,117.49
13220,5,107.68
13221,4,108.72
13222,4,94.1
13223,6,122.98
13224,6,120.37
13225,4,108.41
13226,6,108.7
13227,6,108.23
13228,5,116.95
13229,2,91.34
13230,5,116.91
13231,6,113.01
13232,5,112.29
13233,5,103.15
13234,4,108.7
13235,5,111.38
13236,5,106.38
13237,2,93.15
13238,2,84.1
13239,6,118.82
13240,2,83.56
13241,6,124.07
13242,3,94.9
13243,5,104.82
13244,4,98.67
13245,4,107.71
13246,6,110.49
13247,2,88.44
13248,2,91.47
13249,6,115.46
13250,5,108.79
13251,2,80.01
13252,4,94.13
13253,5,104.87
13254,2,84.38
13255,2,88.01
13256,2,87.32
13257,3,91.67
13258,3,92.14
13259,6,119.65
13260,5,105.86
13261,6,112.64
13262,6,112.83
13263,3,97.06
13264,2,87.93
13265,5,100.85
13266,5,108.83
13267,2,84.63
13268,2,91.41
13269,2,88.49
13270,2,94.8
13271,6,110.99
13272,3,88.07
13273,3,97.83
13274,6,112.24
13275,3,90.48
13276,4,97.81
13277,2,86.65
13278,2,81.34
13279,2,81.59
13280,6,110.78
13281,3,103.14
13282,5,103.1
13283,4,108.9
13284,5,108.58
13285,2,91.33
13286,4,96.42
13287,2,93.03
13288,3,93.08
13289,4,95.99
13290,6,121.46
13291,4,107.49
13292,5,116.86
13293,5,112
13294,6,118.51
13295,4,102.8
13296,3,94.29
13297,3,94.46
13298,6,112.1
13299,3,94.16
13300,6,114
13301,3,100.94
13302,5,106.52
13303,4,108.28
13304,6,108.94
13305,6,110.17
13306,4,106.4
13307,6,115.1
13308,4,103.24
13309,3,95.72
13310,4,105.26
13311,6,108.56
13312,5,111.99
13313,3,96.15
13314,4,104.53
13315,2,85.79
13316,4,100.29
13317,3,89.7
13318,2,92.06
13319,3,95.33
13320,4,102.56
13321,6,116.19
13322,5,115.11
13323,4,97.35
13324,5,102.57
13325,6,119.31
13326,2,81.68
13327,2,91.82
13328,4,103.75
13329,6,108.59
13330,5,101.81
13331,3,96.26
13332,4,98.74
13333,4,103.5
13334,5,115.14
13335,3,91.64
13336,3,96.04
13337,4,98.73
13338,2,85.82
13339,3,95.58
13340,5,100.82
13341,3,89.06
13342,5,103.63
13343,2,88.87
13344,6,122.51
13345,3,88.82
13346,3,89.6
13347,6,111.91
13348,3,97.23
13349,5,111.18
13350,4,108.88
13351,6,121.17
13352,4,106.9
13353,6,121.56
13354,5,115.69
13355,4,102.68
13356,4,108.03
13357,3,94.83
13358,3,96.84
13359,5,114.26
13360,4,107.54
13361,3,92.58
13362,2,89.8
13363,6,117.07
13364,4,100.35
13365,3,89.95
13366,2,84.04
13367,3,92.43
13368,6,113.85
13369,6,108.35
13370,5,117.23
13371,5,104.17
13372,6,109.59
13373,5,113.73
13374,5,110.18
13375,5,108.39
13376,2,91.6
13377,6,118.43
13378,6,121.03
13379,4,98.62
13380,4,105.15
13381,5,117.68
13382,3,94.68
13383,2,88.34
13384,3,91.67
13385,5,109.4
13386,5,105.41
13387,5,101.7
13388,6,113.15
13389,4,107.24
13390,2,89.42
13391,6,110.12
13392,4,98.47
13393,6,118.94
13394,6,107.54
13395,3,89.52
13396,5,111.42
13397,3,92.49
13398,4,98.84
13399,3,103.8
13400,4,108.95
13401,5,115.88
13402,2,87.12
13403,4,100.12
13404,2,86.91
13405,2,82.23
13406,3,89.86
13407,4,109.18
13408,2,83.6
13409,4,109.39
13410,2,82.3
13411,6,118.73
13412,2,92.97
13413,2,93.98
13414,5,108.36
13415,6,123.34
13416,4,106.38
13417,6,110.48
13418,5,102.21
13419,2,85.9
13420,3,101.04
13421,3,95.18
13422,4,94.51
13423,4,107.64
13424,4,96.99
13425,3,93.73
13426,2,88.2
13427,6,111.42
13428,2,81
13429,5,116.54
13430,3,101.72
13431,5,112.22
13432,5,101.39
13433,2,81.57
13434,6,123.41
13435,2,93.78
13436,2,92.16
13437,5,100.44
13438,5,115.9
13439,5,106.43
13440,5,115.64
13441,4,100.36
13442,3,90.62
13443,5,104.82
13444,6,113.94
13445,4,107.33
13446,4,108.02
13447,4,95.31
13448,5,101.66
13449,4,101.99
13450,6,121.89
13451,6,122.12
13452,6,119.87
13453,6,120.85
13454,4,105
13455,2,83.37
13456,5,113.49
13457,5,103.09
13458,2,93
13459,3,96.41
13460,3,99.64
13461,5,108.6
13462,2,82.44
13463,5,104.34
13464,6,115.75
13465,4,101.97
13466,5,114.26
13467,4,100.33
13468,6,120.76
13469,3,96.57
13470,6,110.25
13471,3,92.45
13472,4,104.89
13473,4,105.48
13474,6,122.49
13475,2,85.07
13476,5,108.33
13477,4,107.17
13478,5,109.16
13479,5,113.8
13480,3,90.87
13481,4,96.31
13482,2,91.06
13483,5,111.14
13484,6,114.29
13485,4,96.25
13486,4,103.26
13487,5,113.16
13488,6,109.99
13489,6,122.5
13490,5,108.98
13491,6,124.77
13492,3,97.51
13493,2,93.75
13494,5,107.34
13495,2,89.76
13496,5,117.55
13497,4,102.81
13498,4,105.77
13499,5,102.13
13500,6,120.17
13501,3,88.39
13502,4,96.05
13503,6,119.91
13504,3,102.76
13505,4,96.41
13506,2,93.48
13507,4,97.55
13508,2,85.55
13509,2,89.62
13510,2,87.88
13511,5,109.62
13512,6,111.51
13513,3,101.33
13514,2,80.46
13515,5,103.16
13516,5,113.61
13517,5,100.72
13518,3,103.46
13519,6,114.78
13520,4,95.44
13521,4,102.56
13522,3,92.39
13523,2,92.82
13524,5,108.1
13525,6,112.93
13526,4,98
13527,5,102.47
13528,4,103.43
13529,6,121.83
13530,4,102.35
13531,5,111.69
13532,6,123.26
13533,6,112.51
13534,6,112.04
13535,2,93.03
13536,6,111.49
13537,3,96.37
13538,4,98.27
13539,2,86.6
13540,3,91.91
13541,3,89.3
13542,3,102.96
13543,3,103.02
13544,6,112.31
13545,6,118.97
13546,2,85.27
13547,3,96.28
13548,5,107.25
13549,2,90.63
13550,6,113.73
13551,2,91.36
13552,6,120.5
13553,2,93.96
13554,3,99.8
13555,4,107.99
13556,4,108.6
13557,4,96.95
13558,2,83.06
13559,6,116.62
13560,5,112.14
13561,2,93.99
13562,3,100.49
13563,6,110.97
13564,2,83.88
13565,2,83.02
13566,2,88.13
13567,6,119.06
13568,6,109.28
13569,5,113.17
13570,2,81.3
13571,4,101.96
13572,6,115.69
13573,4,100.69
13574,4,106.47
13575,2,87.25
13576,6,124.85
13577,6,115.72
13578,6,109.15
13579,5,111.93
13580,6,123.23
13581,2,82.89
13582,2,92.47
13583,6,115.36
13584,6,111.3
13585,3,93.7
13586,4,108.11
13587,3,95.49
13588,3,92.13
13589,5,109.82
13590,3,96.45
13591,2,81.62
13592,6,107.05
13593,2,92.53
13594,5,104.86
13595,6,112.58
13596,5,113.44
13597,4,108.13
13598,2,84.16
13599,6,117.24
13600,6,114.82
13601,2,86.63
13602,5,108.02
13603,3,100.48
13604,3,93.56
13605,5,110.46
13606,2,83.61
13607,5,100.22
13608,2,80.69
13609,6,111.01
13610,5,113.99
13611,3,95.52
13612,4,96.71
13613,4,97.19
13614,6,122.59
13615,3,90.43
13616,5,105.53
13617,6,112.66
13618,3,88.29
13619,3,94.13
13620,2,93.06
13621,2,85.68
13622,5,106.35
13623,3,98.13
13624,4,107.38
13625,4,100.32
13626,2,85.35
13627,2,93.91
13628,5,116.47
13629,6,116.66
13630,6,121.58
13631,2,80.29
13632,5,109.39
13633,6,123.48
13634,4,101.97
13635,3,98.95
13636,2,91.94
13637,2,93.08
13638,5,108.28
13639,6,108.95
13640,4,108.25
13641,4,94.24
13642,4,100.94
13643,2,85.36
13644,6,116.23
13645,4,96.19
13646,2,80.23
13647,6,121.47
13648,2,81.08
13649,4,94.42
13650,2,81.03
13651,5,101.2
13652,6,122.53
13653,6,122.74
13654,6,124.45
13655,6,124.26
13656,2,89.99
13657,6,117.49
13658,6,116.34
13659,6,115.72
13660,2,83.43
13661,4,103.23
13662,6,107.25
13663,2,91.78
13664,5,116.51
13665,5,115.69
13666,5,107.87
13667,6,117.22
13668,3,88.67
13669,5,115.81
13670,2,91.76
13671,5,106.07
13672,2,88.46
13673,2,92.29
13674,6,110.28
13675,4,98.43
13676,3,103.86
13677,6,116.3
13678,3,100.56
13679,2,92.43
13680,6,121.91
13681,4,104.07
13682,3,101.83
13683,2,90.42
13684,4,104.25
13685,2,86.65
13686,2,89.77
13687,2,87.26
13688,2,80.11
13689,5,107.18
13690,5,105.47
13691,6,109.31
13692,2,83.11
13693,5,100.65
13694,5,113.8
13695,3,94.8
13696,3,98.62
13697,6,122.04
13698,2,81.5
13699,5,107.62
13700,5,101.73
13701,6,124.98
13702,3,95.35
13703,3,89.72
13704,6,112.65
13705,4,94.34
13706,5,103.53
13707,4,101.77
13708,5,106.98
13709,4,102.13
13710,6,118.63
13711,6,120.33
13712,4,99.99
13713,5,113.54
13714,2,85.56
13715,4,101.4
13716,6,117.45
13717,3,95.31
13718,5,104.62
13719,4,95.09
13720,4,109.03
13721,4,105.08
13722,2,83.01
13723,4,102.07
13724,5,112.26
13725,2,83.99
13726,6,120.29
13727,2,86.8
13728,5,107.44
13729,2,86.94
13730,5,113.3
13731,2,87.53
13732,2,81.64
13733,3,102.94
13734,5,108.21
13735,3,101.08
13736,4,103.56
13737,6,117.86
13738,6,121.48
13739,2,82.07
13740,3,103.96
13741,6,110.1
13742,2,80.55
13743,5,105.76
13744,5,104.56
13745,4,108.1
13746,2,80
13747,5,108.47
13748,2,84.31
13749,5,117.52
13750,5,116.08
13751,3,91.42
13752,4,98.01
13753,2,88.09
13754,2,85.23
13755,2,89.2
13756,6,124.51
13757,2,85.61
13758,6,122.33
13759,4,103.08
13760,4,107.08
13761,2,84.98
13762,5,109.64
13763,4,102.56
13764,6,113.37
13765,2,92.13
13766,3,103.35
13767,2,86.7
13768,4,96.07
13769,4,104.34
13770,5,101.33
13771,6,111.16
13772,2,91.34
13773,3,100.44
13774,2,81.76
13775,5,101.96
13776,4,104.54
13777,3,99.86
13778,3,98.34
13779,2,93.61
13780,2,90.93
13781,2,88.23
13782,6,118.62
13783,6,108.23
13784,2,88.44
13785,5,104.67
13786,4,95.49
13787,2,86.42
13788,4,98.11
13789,6,114.01
13790,3,95.59
13791,4,105.55
13792,3,100.63
13793,6,119.47
13794,3,90.74
13795,3,97.23
13796,2,87.35
13797,4,108.21
13798,6,109.57
13799,2,89.91
13800,3,88.52
13801,2,87.19
13802,3,93.2
13803,3,88.99
13804,5,105.14
13805,2,80.27
13806,4,106.65
13807,2,93.98
13808,4,107.02
13809,5,108.22
13810,2,84.99
13811,3,103.43
13812,2,89.92
13813,2,93
13814,3,90.03
13815,3,93.05
13816,4,101.48
13817,2,86.61
13818,2,82.69
13819,4,109.83
13820,4,107.64
13821,4,105.29
13822,4,103.29
13823,4,105.7
13824,2,94.71
13825,2,85.6
13826,2,89.82
13827,5,107.76
13828,6,115.42
13829,6,108.24
13830,2,86.01
13831,3,99.05
13832,5,105.34
13833,2,93.68
13834,6,112.89
